counts,trigger,run
100,C0LSR-ABCE-NOPF-TPC,228935
640813,C0TVX-B-NOPF-CENT,228935
640813,CINT8-B-NOPF-CENT,228935
640813,CINT8-B-NOPF-CENTNOTRD,228935
7157,CINT8-B-NOPF-MUON,228935
1,CINT8-C-NOPF-CENTNOTRD,228935
2331,CMLL8-B-NOPF-MUON,228935
17404,CMSH8-B-NOPF-MUFAST,228935
51830,CMSL8-B-NOPF-MUON,228935
3540,CMUL8-B-NOPF-MUFAST,228935
2868,CMUL8-B-NOPF-MUON,228935
73,CTRUE-A-NOPF-CENTNOTRD,228935
114,CTRUE-B-NOPF-CENTNOTRD,228935
70,CTRUE-C-NOPF-CENTNOTRD,228935
69,CTRUE-E-NOPF-CENTNOTRD,228935
100,C0LSR-ABCE-NOPF-TPC,228936
285957,C0TVX-B-NOPF-CENT,228936
701,C0V0M-B-NOPF-CENTNOTRD,228936
654812,CINT10-B-NOPF-CENTNOTRD,228936
615321,CINT5-B-NOPF-CENT,228936
615321,CINT5-B-NOPF-CENTNOTRD,228936
19,CINT7-A-NOPF-CENTNOTRD,228936
537299,CINT7-B-NOPF-CENT,228936
537299,CINT7-B-NOPF-CENTNOTRD,228936
24875,CINT7-B-NOPF-MUON,228936
40,CINT7-C-NOPF-CENTNOTRD,228936
6349,CMLL7-B-NOPF-MUON,228936
43242,CMSH7-B-NOPF-MUFAST,228936
142196,CMSL7-B-NOPF-MUON,228936
8824,CMUL7-B-NOPF-MUFAST,228936
7810,CMUL7-B-NOPF-MUON,228936
471,CTEST52-B-NOPF-CENTNOTRD,228936
25,CTRUE-A-NOPF-CENTNOTRD,228936
66,CTRUE-B-NOPF-CENTNOTRD,228936
51,CTRUE-C-NOPF-CENTNOTRD,228936
55,CTRUE-E-NOPF-CENTNOTRD,228936
300,C0LSR-ABCE-NOPF-TPC,228939
1994593,C0TVX-B-NOPF-CENT,228939
4024,C0V0M-B-NOPF-CENTNOTRD,228939
4671129,CINT10-B-NOPF-CENTNOTRD,228939
4257572,CINT5-B-NOPF-CENT,228939
4469056,CINT5-B-NOPF-CENTNOTRD,228939
109,CINT7-A-NOPF-CENTNOTRD,228939
3736513,CINT7-B-NOPF-CENT,228939
3899826,CINT7-B-NOPF-CENTNOTRD,228939
93215,CINT7-B-NOPF-MUON,228939
170,CINT7-C-NOPF-CENTNOTRD,228939
24325,CMLL7-B-NOPF-MUON,228939
177709,CMSH7-B-NOPF-MUFAST,228939
537768,CMSL7-B-NOPF-MUON,228939
35596,CMUL7-B-NOPF-MUFAST,228939
29070,CMUL7-B-NOPF-MUON,228939
2416,CTEST52-B-NOPF-CENTNOTRD,228939
254,CTRUE-A-NOPF-CENTNOTRD,228939
426,CTRUE-B-NOPF-CENTNOTRD,228939
351,CTRUE-C-NOPF-CENTNOTRD,228939
388,CTRUE-E-NOPF-CENTNOTRD,228939
400,C0LSR-ABCE-NOPF-TPC,228943
4300711,C0TVX-B-NOPF-CENT,228943
6554,C0V0M-B-NOPF-CENTNOTRD,228943
10195196,CINT10-B-NOPF-CENTNOTRD,228943
9153667,CINT5-B-NOPF-CENT,228943
