counts,trigger,run
100,C0LSR-ABCE-NOPF-CENTNOTRD,270762
296320,C0TVX-B-NOPF-CENT,270762
296558,C0TVX-B-NOPF-CENTNOTRD,270762
530657,CADAND-B-NOPF-CENTNOTRD,270762
69006,CCALIB1-B-NOPF-CENT,270762
2338,CDMC7-B-NOPF-CENT,270762
46,CDMC7DG1-B-NOPF-CENT,270762
481,CDMC7DG2-B-NOPF-CENT,270762
16,CDMC7DJ1-B-NOPF-CENT,270762
23,CDMC7DJ2-B-NOPF-CENT,270762
5401,CEMC7-B-NOPF-CENT,270762
74,CEMC7EG1-B-NOPF-CENT,270762
1054,CEMC7EG2-B-NOPF-CENT,270762
74,CEMC7EJ1-B-NOPF-CENT,270762
223,CEMC7EJ2-B-NOPF-CENT,270762
575429,CINT7-B-NOPF-CENT,270762
575890,CINT7-B-NOPF-CENTNOTRD,270762
6329,CINT7-B-NOPF-MUFAST,270762
54633,CMSH7-B-NOPF-MUFAST,270762
10,CMSL7-A-NOPF-MUFAST,270762
140138,CMSL7-B-NOPF-MUFAST,270762
7345,CMUL7-B-NOPF-MUFAST,270762
109,CPHI7-B-NOPF-CENT,270762
1248,CTRUE-A-NOPF-CENTNOTRD,270762
3202,CTRUE-B-NOPF-CENTNOTRD,270762
833,CTRUE-C-NOPF-CENTNOTRD,270762
1148,CTRUE-E-NOPF-CENTNOTRD,270762
100,C0LSR-ABCE-NOPF-CENTNOTRD,270766
388266,C0TVX-B-NOPF-CENT,270766
388271,C0TVX-B-NOPF-CENTNOTRD,270766
693296,CADAND-B-NOPF-CENTNOTRD,270766
89497,CCALIB1-B-NOPF-CENT,270766
3203,CDMC7-B-NOPF-CENT,270766
60,CDMC7DG1-B-NOPF-CENT,270766
694,CDMC7DG2-B-NOPF-CENT,270766
14,CDMC7DJ1-B-NOPF-CENT,270766
22,CDMC7DJ2-B-NOPF-CENT,270766
7086,CEMC7-B-NOPF-CENT,270766
90,CEMC7EG1-B-NOPF-CENT,270766
1335,CEMC7EG2-B-NOPF-CENT,270766
94,CEMC7EJ1-B-NOPF-CENT,270766
304,CEMC7EJ2-B-NOPF-CENT,270766
751717,CINT7-B-NOPF-CENT,270766
751727,CINT7-B-NOPF-CENTNOTRD,270766
6920,CINT7-B-NOPF-MUFAST,270766
59242,CMSH7-B-NOPF-MUFAST,270766
13,CMSL7-A-NOPF-MUFAST,270766
151573,CMSL7-B-NOPF-MUFAST,270766
7936,CMUL7-B-NOPF-MUFAST,270766
124,CPHI7-B-NOPF-CENT,270766
1728,CTRUE-A-NOPF-CENTNOTRD,270766
4555,CTRUE-B-NOPF-CENTNOTRD,270766
993,CTRUE-C-NOPF-CENTNOTRD,270766
1623,CTRUE-E-NOPF-CENTNOTRD,270766
100,C0LSR-ABCE-NOPF-CENTNOTRD,270767
392157,C0TVX-B-NOPF-CENT,270767
392162,C0TVX-B-NOPF-CENTNOTRD,270767
701721,CADAND-B-NOPF-CENTNOTRD,270767
91389,CCALIB1-B-NOPF-CENT,270767
3141,CDMC7-B-NOPF-CENT,270767
58,CDMC7DG1-B-NOPF-CENT,270767
650,CDMC7DG2-B-NOPF-CENT,270767
7,CDMC7DJ1-B-NOPF-CENT,270767
25,CDMC7DJ2-B-NOPF-CENT,270767
7241,CEMC7-B-NOPF-CENT,270767
109,CEMC7EG1-B-NOPF-CENT,270767
1366,CEMC7EG2-B-NOPF-CENT,270767
102,CEMC7EJ1-B-NOPF-CENT,270767
312,CEMC7EJ2-B-NOPF-CENT,270767
761395,CINT7-B-NOPF-CENT,270767
761406,CINT7-B-NOPF-CENTNOTRD,270767
6712,CINT7-B-NOPF-MUFAST,270767
58383,CMSH7-B-NOPF-MUFAST,270767
14,CMSL7-A-NOPF-MUFAST,270767
149715,CMSL7-B-NOPF-MUFAST,270767
8057,CMUL7-B-NOPF-MUFAST,270767
153,CPHI7-B-NOPF-CENT,270767
1737,CTRUE-A-NOPF-CENTNOTRD,270767
4738,CTRUE-B-NOPF-CENTNOTRD,270767
1007,CTRUE-C-NOPF-CENTNOTRD,270767
1671,CTRUE-E-NOPF-CENTNOTRD,270767
100,C0LSR-ABCE-NOPF-CENTNOTRD,270768
385157,C0TVX-B-NOPF-CENT,270768
385159,C0TVX-B-NOPF-CENTNOTRD,270768
690469,CADAND-B-NOPF-CENTNOTRD,270768
89815,CCALIB1-B-NOPF-CENT,270768
3124,CDMC7-B-NOPF-CENT,270768
57,CDMC7DG1-B-NOPF-CENT,270768
651,CDMC7DG2-B-NOPF-CENT,270768
13,CDMC7DJ1-B-NOPF-CENT,270768
27,CDMC7DJ2-B-NOPF-CENT,270768
7067,CEMC7-B-NOPF-CENT,270768
113,CEMC7EG1-B-NOPF-CENT,270768
1304,CEMC7EG2-B-NOPF-CENT,270768
95,CEMC7EJ1-B-NOPF-CENT,270768
315,CEMC7EJ2-B-NOPF-CENT,270768
749164,CINT7-B-NOPF-CENT,270768
749172,CINT7-B-NOPF-CENTNOTRD,270768
7656,CINT7-B-NOPF-MUFAST,270768
65389,CMSH7-B-NOPF-MUFAST,270768
13,CMSL7-A-NOPF-MUFAST,270768
168082,CMSL7-B-NOPF-MUFAST,270768
9079,CMUL7-B-NOPF-MUFAST,270768
136,CPHI7-B-NOPF-CENT,270768
1743,CTRUE-A-NOPF-CENTNOTRD,270768
4685,CTRUE-B-NOPF-CENTNOTRD,270768
991,CTRUE-C-NOPF-CENTNOTRD,270768
1696,CTRUE-E-NOPF-CENTNOTRD,270768
100,C0LSR-ABCE-NOPF-CENTNOTRD,270770
327737,C0TVX-B-NOPF-CENT,270770
327739,C0TVX-B-NOPF-CENTNOTRD,270770
585187,CADAND-B-NOPF-CENTNOTRD,270770
76561,CCALIB1-B-NOPF-CENT,270770
2651,CDMC7-B-NOPF-CENT,270770
46,CDMC7DG1-B-NOPF-CENT,270770
503,CDMC7DG2-B-NOPF-CENT,270770
8,CDMC7DJ1-B-NOPF-CENT,270770
20,CDMC7DJ2-B-NOPF-CENT,270770
6019,CEMC7-B-NOPF-CENT,270770
106,CEMC7EG1-B-NOPF-CENT,270770
1152,CEMC7EG2-B-NOPF-CENT,270770
85,CEMC7EJ1-B-NOPF-CENT,270770
258,CEMC7EJ2-B-NOPF-CENT,270770
635183,CINT7-B-NOPF-CENT,270770
635190,CINT7-B-NOPF-CENTNOTRD,270770
7040,CINT7-B-NOPF-MUFAST,270770
59878,CMSH7-B-NOPF-MUFAST,270770
13,CMSL7-A-NOPF-MUFAST,270770
154065,CMSL7-B-NOPF-MUFAST,270770
8137,CMUL7-B-NOPF-MUFAST,270770
114,CPHI7-B-NOPF-CENT,270770
1484,CTRUE-A-NOPF-CENTNOTRD,270770
3955,CTRUE-B-NOPF-CENTNOTRD,270770
855,CTRUE-C-NOPF-CENTNOTRD,270770
1345,CTRUE-E-NOPF-CENTNOTRD,270770
100,C0LSR-ABCE-NOPF-CENTNOTRD,270771
175950,C0TVX-B-NOPF-CENT,270771
175951,C0TVX-B-NOPF-CENTNOTRD,270771
314860,CADAND-B-NOPF-CENTNOTRD,270771
40855,CCALIB1-B-NOPF-CENT,270771
1268,CDMC7-B-NOPF-CENT,270771
20,CDMC7DG1-B-NOPF-CENT,270771
227,CDMC7DG2-B-NOPF-CENT,270771
7,CDMC7DJ1-B-NOPF-CENT,270771
9,CDMC7DJ2-B-NOPF-CENT,270771
3299,CEMC7-B-NOPF-CENT,270771
54,CEMC7EG1-B-NOPF-CENT,270771
606,CEMC7EG2-B-NOPF-CENT,270771
49,CEMC7EJ1-B-NOPF-CENT,270771
141,CEMC7EJ2-B-NOPF-CENT,270771
341656,CINT7-B-NOPF-CENT,270771
341658,CINT7-B-NOPF-CENTNOTRD,270771
3296,CINT7-B-NOPF-MUFAST,270771
28857,CMSH7-B-NOPF-MUFAST,270771
3,CMSL7-A-NOPF-MUFAST,270771
73868,CMSL7-B-NOPF-MUFAST,270771
3824,CMUL7-B-NOPF-MUFAST,270771
75,CPHI7-B-NOPF-CENT,270771
802,CTRUE-A-NOPF-CENTNOTRD,270771
2163,CTRUE-B-NOPF-CENTNOTRD,270771
449,CTRUE-C-NOPF-CENTNOTRD,270771
777,CTRUE-E-NOPF-CENTNOTRD,270771
300,C0LSR-ABCE-NOPF-CENTNOTRD,270772
4047419,C0TVX-B-NOPF-CENT,270772
4047455,C0TVX-B-NOPF-CENTNOTRD,270772
7239258,CADAND-B-NOPF-CENTNOTRD,270772
945003,CCALIB1-B-NOPF-CENT,270772
30373,CDMC7-B-NOPF-CENT,270772
467,CDMC7DG1-B-NOPF-CENT,270772
5780,CDMC7DG2-B-NOPF-CENT,270772
108,CDMC7DJ1-B-NOPF-CENT,270772
217,CDMC7DJ2-B-NOPF-CENT,270772
74894,CEMC7-B-NOPF-CENT,270772
1095,CEMC7EG1-B-NOPF-CENT,270772
14100,CEMC7EG2-B-NOPF-CENT,270772
1066,CEMC7EJ1-B-NOPF-CENT,270772
3285,CEMC7EJ2-B-NOPF-CENT,270772
7857243,CINT7-B-NOPF-CENT,270772
7857324,CINT7-B-NOPF-CENTNOTRD,270772
76864,CINT7-B-NOPF-MUFAST,270772
659156,CMSH7-B-NOPF-MUFAST,270772
146,CMSL7-A-NOPF-MUFAST,270772
1689690,CMSL7-B-NOPF-MUFAST,270772
88767,CMUL7-B-NOPF-MUFAST,270772
1490,CPHI7-B-NOPF-CENT,270772
18154,CTRUE-A-NOPF-CENTNOTRD,270772
49404,CTRUE-B-NOPF-CENTNOTRD,270772
11063,CTRUE-C-NOPF-CENTNOTRD,270772
17340,CTRUE-E-NOPF-CENTNOTRD,270772
100,C0LSR-ABCE-NOPF-CENTNOTRD,270775
902869,C0TVX-B-NOPF-CENT,270775
902892,C0TVX-B-NOPF-CENTNOTRD,270775
1453467,CADAND-B-NOPF-CENTNOTRD,270775
186470,CCALIB1-B-NOPF-CENT,270775
1548026,CINT7-B-NOPF-CENT,270775
1548063,CINT7-B-NOPF-CENTNOTRD,270775
50256,CINT7-B-NOPF-MUFAST,270775
548587,CMSH7-B-NOPF-MUFAST,270775
19,CMSL7-A-NOPF-MUFAST,270775
1401365,CMSL7-B-NOPF-MUFAST,270775
79402,CMUL7-B-NOPF-MUFAST,270775
361,CPHI7-B-NOPF-CENT,270775
2301,CTRUE-A-NOPF-CENTNOTRD,270775
2287,CTRUE-B-NOPF-CENTNOTRD,270775
390,CTRUE-C-NOPF-CENTNOTRD,270775
1950,CTRUE-E-NOPF-CENTNOTRD,270775
