counts,trigger,run
1,C0AMU-ABCE-NOPF-CENTNOTRD,258883
125369,C0TVX-B-NOPF-CENT,258883
243194,C0TVX-B-NOPF-FAST,258883
203,C0TVX-B-NOPF-MUFAST,258883
20986,CCALIB1-B-NOPF-CENT,258883
1631,CDMC7-B-NOPF-CENT,258883
53,CDMC7DG1-B-NOPF-CENT,258883
425,CDMC7DG2-B-NOPF-CENT,258883
5,CDMC7DJ1-B-NOPF-CENT,258883
17,CDMC7DJ2-B-NOPF-CENT,258883
2379,CEMC7-B-NOPF-CENT,258883
141,CEMC7EG1-B-NOPF-CENT,258883
465,CEMC7EG2-B-NOPF-CENT,258883
131,CEMC7EJ1-B-NOPF-CENT,258883
896,CEMC7EJ2-B-NOPF-CENT,258883
212128,CINT7-B-NOPF-CENT,258883
409412,CINT7-B-NOPF-FAST,258883
334,CINT7-B-NOPF-MUFAST,258883
1,CINT7-C-NOPF-CENT,258883
637,CMLL7-B-NOPF-MUFAST,258883
2048,CMSH7-B-NOPF-MUFAST,258883
9419,CMSL7-B-NOPF-MUFAST,258883
7,CMSL8-B-NOPF-MUFAST,258883
1871,CMUL7-B-NOPF-MUFAST,258883
54,CPHI7-B-NOPF-CENT,258883
4,CPHI7PHH-B-NOPF-CENT,258883
24,CPHI7PHL-B-NOPF-CENT,258883
14,CPHI7PHM-B-NOPF-CENT,258883
1,CTRUE-C-NOPF-CENT,258883
65,CTRUE-E-NOPF-CENT,258883
15637,CVHMSH2-B-NOPF-CENT,258883
4857,CVHMV0M-B-SPD2-CENT,258883
3,C0AMU-ABCE-NOPF-CENTNOTRD,258884
100,C0LSR-ABCE-NOPF-CENTNOTRD,258884
226617,C0TVX-B-NOPF-CENT,258884
445775,C0TVX-B-NOPF-FAST,258884
483,C0TVX-B-NOPF-MUFAST,258884
36224,CCALIB1-B-NOPF-CENT,258884
3039,CDMC7-B-NOPF-CENT,258884
116,CDMC7DG1-B-NOPF-CENT,258884
817,CDMC7DG2-B-NOPF-CENT,258884
28,CDMC7DJ1-B-NOPF-CENT,258884
38,CDMC7DJ2-B-NOPF-CENT,258884
4413,CEMC7-B-NOPF-CENT,258884
209,CEMC7EG1-B-NOPF-CENT,258884
837,CEMC7EG2-B-NOPF-CENT,258884
219,CEMC7EJ1-B-NOPF-CENT,258884
1752,CEMC7EJ2-B-NOPF-CENT,258884
363444,CINT7-B-NOPF-CENT,258884
714693,CINT7-B-NOPF-FAST,258884
768,CINT7-B-NOPF-MUFAST,258884
1512,CMLL7-B-NOPF-MUFAST,258884
4568,CMSH7-B-NOPF-MUFAST,258884
20618,CMSL7-B-NOPF-MUFAST,258884
13,CMSL8-B-NOPF-MUFAST,258884
4067,CMUL7-B-NOPF-MUFAST,258884
77,CPHI7-B-NOPF-CENT,258884
4,CPHI7PHH-B-NOPF-CENT,258884
35,CPHI7PHL-B-NOPF-CENT,258884
20,CPHI7PHM-B-NOPF-CENT,258884
68,CTRUE-E-NOPF-CENT,258884
32506,CVHMSH2-B-NOPF-CENT,258884
11063,CVHMV0M-B-SPD2-CENT,258884
100,C0LSR-ABCE-NOPF-CENTNOTRD,258885
200606,C0TVX-B-NOPF-CENT,258885
386699,C0TVX-B-NOPF-FAST,258885
412,C0TVX-B-NOPF-MUFAST,258885
32356,CCALIB1-B-NOPF-CENT,258885
2599,CDMC7-B-NOPF-CENT,258885
107,CDMC7DG1-B-NOPF-CENT,258885
701,CDMC7DG2-B-NOPF-CENT,258885
21,CDMC7DJ1-B-NOPF-CENT,258885
31,CDMC7DJ2-B-NOPF-CENT,258885
3902,CEMC7-B-NOPF-CENT,258885
186,CEMC7EG1-B-NOPF-CENT,258885
774,CEMC7EG2-B-NOPF-CENT,258885
199,CEMC7EJ1-B-NOPF-CENT,258885
1448,CEMC7EJ2-B-NOPF-CENT,258885
323613,CINT7-B-NOPF-CENT,258885
623171,CINT7-B-NOPF-FAST,258885
670,CINT7-B-NOPF-MUFAST,258885
1253,CMLL7-B-NOPF-MUFAST,258885
3904,CMSH7-B-NOPF-MUFAST,258885
18066,CMSL7-B-NOPF-MUFAST,258885
15,CMSL8-B-NOPF-MUFAST,258885
3572,CMUL7-B-NOPF-MUFAST,258885
77,CPHI7-B-NOPF-CENT,258885
5,CPHI7PHH-B-NOPF-CENT,258885
39,CPHI7PHL-B-NOPF-CENT,258885
23,CPHI7PHM-B-NOPF-CENT,258885
1,CTRUE-B-NOPF-CENT,258885
