counts,trigger,run
100,C0LSR-ABCE-NOPF-CENTNOTRD,270531
467400,C0SMB-B-NOPF-CENTNOTRD,270531
324587,C0TVX-B-NOPF-CENT,270531
324822,C0TVX-B-NOPF-CENTNOTRD,270531
445686,CADAND-B-NOPF-CENTNOTRD,270531
3353,CDMC7-B-NOPF-CENT,270531
51,CDMC7DG1-B-NOPF-CENT,270531
620,CDMC7DG2-B-NOPF-CENT,270531
16,CDMC7DJ1-B-NOPF-CENT,270531
25,CDMC7DJ2-B-NOPF-CENT,270531
7619,CEMC7-B-NOPF-CENT,270531
87,CEMC7EG1-B-NOPF-CENT,270531
1341,CEMC7EG2-B-NOPF-CENT,270531
91,CEMC7EJ1-B-NOPF-CENT,270531
290,CEMC7EJ2-B-NOPF-CENT,270531
488429,CINT1-B-NOPF-CENTNOTRD,270531
501932,CINT10-B-NOPF-CENTNOTRD,270531
1,CINT11-A-NOPF-CENTNOTRD,270531
502173,CINT11-B-NOPF-CENTNOTRD,270531
13,CINT11-C-NOPF-CENTNOTRD,270531
29,CINT11-E-NOPF-CENTNOTRD,270531
487483,CINT5-B-NOPF-CENT,270531
487833,CINT5-B-NOPF-CENTNOTRD,270531
462375,CINT7-B-NOPF-CENT,270531
462712,CINT7-B-NOPF-CENTNOTRD,270531
409043,CINT7-B-NOPF-MUFAST,270531
142,CPHI7-B-NOPF-CENT,270531
142,CTRUE-A-NOPF-CENTNOTRD,270531
4747,CTRUE-B-NOPF-CENTNOTRD,270531
1725,CTRUE-C-NOPF-CENTNOTRD,270531
4075,CTRUE-E-NOPF-CENTNOTRD,270531
100,C0LSR-ABCE-NOPF-CENTNOTRD,270535
418017,C0TVX-B-NOPF-CENT,270535
418093,C0TVX-B-NOPF-CENTNOTRD,270535
541255,CADAND-B-NOPF-CENTNOTRD,270535
647804,CINT10-B-NOPF-CENTNOTRD,270535
632468,CINT5-B-NOPF-CENT,270535
632592,CINT5-B-NOPF-CENTNOTRD,270535
599056,CINT7-B-NOPF-CENT,270535
599169,CINT7-B-NOPF-CENTNOTRD,270535
519014,CINT7-B-NOPF-MUFAST,270535
174,CPHI7-B-NOPF-CENT,270535
169,CTRUE-A-NOPF-CENTNOTRD,270535
6270,CTRUE-B-NOPF-CENTNOTRD,270535
2242,CTRUE-C-NOPF-CENTNOTRD,270535
5316,CTRUE-E-NOPF-CENTNOTRD,270535
100,C0LSR-ABCE-NOPF-CENTNOTRD,270542
397236,C0TVX-B-NOPF-CENT,270542
397671,C0TVX-B-NOPF-CENTNOTRD,270542
468194,CADAND-B-NOPF-CENTNOTRD,270542
615247,CINT10-B-NOPF-CENTNOTRD,270542
602174,CINT5-B-NOPF-CENT,270542
602820,CINT5-B-NOPF-CENTNOTRD,270542
570269,CINT7-B-NOPF-CENT,270542
570887,CINT7-B-NOPF-CENTNOTRD,270542
483189,CINT7-B-NOPF-MUFAST,270542
157,CPHI7-B-NOPF-CENT,270542
433,CTRUE-A-NOPF-CENTNOTRD,270542
6056,CTRUE-B-NOPF-CENTNOTRD,270542
2099,CTRUE-C-NOPF-CENTNOTRD,270542
5129,CTRUE-E-NOPF-CENTNOTRD,270542
100,C0LSR-ABCE-NOPF-CENTNOTRD,270543
445727,C0TVX-B-NOPF-CENT,270543
445856,C0TVX-B-NOPF-CENTNOTRD,270543
551142,CADAND-B-NOPF-CENTNOTRD,270543
698076,CINT10-B-NOPF-CENTNOTRD,270543
682434,CINT5-B-NOPF-CENT,270543
682629,CINT5-B-NOPF-CENTNOTRD,270543
644720,CINT7-B-NOPF-CENT,270543
644906,CINT7-B-NOPF-CENTNOTRD,270543
503683,CINT7-B-NOPF-MUFAST,270543
6,CMSL7-A-NOPF-MUFAST,270543
320657,CMSL7-B-NOPF-MUFAST,270543
8720,CMUL7-B-NOPF-MUFAST,270543
161,CPHI7-B-NOPF-CENT,270543
899,CTRUE-A-NOPF-CENTNOTRD,270543
7044,CTRUE-B-NOPF-CENTNOTRD,270543
2328,CTRUE-C-NOPF-CENTNOTRD,270543
5827,CTRUE-E-NOPF-CENTNOTRD,270543
100,C0LSR-ABCE-NOPF-CENTNOTRD,270544
362132,C0TVX-B-NOPF-CENT,270544
362203,C0TVX-B-NOPF-CENTNOTRD,270544
469215,CADAND-B-NOPF-CENTNOTRD,270544
570143,CINT10-B-NOPF-CENTNOTRD,270544
555961,CINT5-B-NOPF-CENT,270544
556068,CINT5-B-NOPF-CENTNOTRD,270544
524898,CINT7-B-NOPF-CENT,270544
525003,CINT7-B-NOPF-CENTNOTRD,270544
409052,CINT7-B-NOPF-MUFAST,270544
2,CMSL7-A-NOPF-MUFAST,270544
257898,CMSL7-B-NOPF-MUFAST,270544
7165,CMUL7-B-NOPF-MUFAST,270544
159,CPHI7-B-NOPF-CENT,270544
196,CTRUE-A-NOPF-CENTNOTRD,270544
5787,CTRUE-B-NOPF-CENTNOTRD,270544
2007,CTRUE-C-NOPF-CENTNOTRD,270544
4862,CTRUE-E-NOPF-CENTNOTRD,270544
100,C0LSR-ABCE-NOPF-CENTNOTRD,270549
110645,C0SMB-B-NOPF-CENTNOTRD,270549
51582,C0TVX-B-NOPF-CENT,270549
51584,C0TVX-B-NOPF-CENTNOTRD,270549
97665,CADAND-B-NOPF-CENTNOTRD,270549
122505,CINT1-B-NOPF-CENTNOTRD,270549
131698,CINT10-B-NOPF-CENTNOTRD,270549
131943,CINT11-B-NOPF-CENTNOTRD,270549
122047,CINT5-B-NOPF-CENT,270549
122049,CINT5-B-NOPF-CENTNOTRD,270549
105503,CINT7-B-NOPF-CENT,270549
105505,CINT7-B-NOPF-CENTNOTRD,270549
6388,CINT7-B-NOPF-MUFAST,270549
1,CMSL7-A-NOPF-MUFAST,270549
2212,CMSL7-B-NOPF-MUFAST,270549
46,CMUL7-B-NOPF-MUFAST,270549
17,CPHI7-B-NOPF-CENT,270549
1642,CTRUE-A-NOPF-CENTNOTRD,270549
6607,CTRUE-B-NOPF-CENTNOTRD,270549
1623,CTRUE-C-NOPF-CENTNOTRD,270549
3350,CTRUE-E-NOPF-CENTNOTRD,270549
100,C0LSR-ABCE-NOPF-CENTNOTRD,270551
55190,C0SMB-B-NOPF-CENTNOTRD,270551
25671,C0TVX-B-NOPF-CENT,270551
25671,C0TVX-B-NOPF-CENTNOTRD,270551
48677,CADAND-B-NOPF-CENTNOTRD,270551
62467,CINT1-B-NOPF-CENTNOTRD,270551
66928,CINT10-B-NOPF-CENTNOTRD,270551
67037,CINT11-B-NOPF-CENTNOTRD,270551
62272,CINT5-B-NOPF-CENT,270551
62272,CINT5-B-NOPF-CENTNOTRD,270551
52839,CINT7-B-NOPF-CENT,270551
52839,CINT7-B-NOPF-CENTNOTRD,270551
3207,CINT7-B-NOPF-MUFAST,270551
2,CMSL7-A-NOPF-MUFAST,270551
1078,CMSL7-B-NOPF-MUFAST,270551
23,CMUL7-B-NOPF-MUFAST,270551
10,CPHI7-B-NOPF-CENT,270551
913,CTRUE-A-NOPF-CENTNOTRD,270551
3528,CTRUE-B-NOPF-CENTNOTRD,270551
881,CTRUE-C-NOPF-CENTNOTRD,270551
1835,CTRUE-E-NOPF-CENTNOTRD,270551
48141,C0SMB-B-NOPF-CENTNOTRD,270552
22496,C0TVX-B-NOPF-CENT,270552
22496,C0TVX-B-NOPF-CENTNOTRD,270552
41966,CADAND-B-NOPF-CENTNOTRD,270552
53124,CINT1-B-NOPF-CENTNOTRD,270552
56978,CINT10-B-NOPF-CENTNOTRD,270552
57097,CINT11-B-NOPF-CENTNOTRD,270552
52897,CINT5-B-NOPF-CENT,270552
52897,CINT5-B-NOPF-CENTNOTRD,270552
45582,CINT7-B-NOPF-CENT,270552
45582,CINT7-B-NOPF-CENTNOTRD,270552
2318,CINT7-B-NOPF-MUFAST,270552
838,CMSL7-B-NOPF-MUFAST,270552
19,CMUL7-B-NOPF-MUFAST,270552
4,CPHI7-B-NOPF-CENT,270552
796,CTRUE-A-NOPF-CENTNOTRD,270552
3154,CTRUE-B-NOPF-CENTNOTRD,270552
805,CTRUE-C-NOPF-CENTNOTRD,270552
1609,CTRUE-E-NOPF-CENTNOTRD,270552
100,C0LSR-ABCE-NOPF-CENTNOTRD,270556
50268,C0SMB-B-NOPF-CENTNOTRD,270556
23566,C0TVX-B-NOPF-CENT,270556
23566,C0TVX-B-NOPF-CENTNOTRD,270556
40705,CADAND-B-NOPF-CENTNOTRD,270556
56231,CINT1-B-NOPF-CENTNOTRD,270556
59685,CINT10-B-NOPF-CENTNOTRD,270556
59825,CINT11-B-NOPF-CENTNOTRD,270556
56014,CINT5-B-NOPF-CENT,270556
56014,CINT5-B-NOPF-CENTNOTRD,270556
48043,CINT7-B-NOPF-CENT,270556
48043,CINT7-B-NOPF-CENTNOTRD,270556
2427,CINT7-B-NOPF-MUFAST,270556
1,CMSL7-A-NOPF-MUFAST,270556
868,CMSL7-B-NOPF-MUFAST,270556
14,CMUL7-B-NOPF-MUFAST,270556
6,CPHI7-B-NOPF-CENT,270556
842,CTRUE-A-NOPF-CENTNOTRD,270556
3327,CTRUE-B-NOPF-CENTNOTRD,270556
863,CTRUE-C-NOPF-CENTNOTRD,270556
1673,CTRUE-E-NOPF-CENTNOTRD,270556
100,C0LSR-ABCE-NOPF-CENTNOTRD,270561
50755,C0SMB-B-NOPF-CENTNOTRD,270561
23531,C0TVX-B-NOPF-CENT,270561
23531,C0TVX-B-NOPF-CENTNOTRD,270561
36760,CADAND-B-NOPF-CENTNOTRD,270561
55440,CINT1-B-NOPF-CENTNOTRD,270561
58788,CINT10-B-NOPF-CENTNOTRD,270561
58991,CINT11-B-NOPF-CENTNOTRD,270561
55004,CINT5-B-NOPF-CENT,270561
55004,CINT5-B-NOPF-CENTNOTRD,270561
46434,CINT7-B-NOPF-CENT,270561
46434,CINT7-B-NOPF-CENTNOTRD,270561
2475,CINT7-B-NOPF-MUFAST,270561
15,CPHI7-B-NOPF-CENT,270561
840,CTRUE-A-NOPF-CENTNOTRD,270561
3409,CTRUE-B-NOPF-CENTNOTRD,270561
852,CTRUE-C-NOPF-CENTNOTRD,270561
1731,CTRUE-E-NOPF-CENTNOTRD,270561
200,C0LSR-ABCE-NOPF-CENTNOTRD,270565
4730409,C0SMB-B-NOPF-CENTNOTRD,270565
2266400,C0TVX-B-NOPF-CENT,270565
2266509,C0TVX-B-NOPF-CENTNOTRD,270565
4236488,CADAND-B-NOPF-CENTNOTRD,270565
5183153,CINT1-B-NOPF-CENTNOTRD,270565
5546098,CINT10-B-NOPF-CENTNOTRD,270565
5106,CINT11-A-NOPF-CENTNOTRD,270565
5553796,CINT11-B-NOPF-CENTNOTRD,270565
3975,CINT11-C-NOPF-CENTNOTRD,270565
2220,CINT11-E-NOPF-CENTNOTRD,270565
5166704,CINT5-B-NOPF-CENT,270565
5166920,CINT5-B-NOPF-CENTNOTRD,270565
4546540,CINT7-B-NOPF-CENT,270565
4546729,CINT7-B-NOPF-CENTNOTRD,270565
328442,CINT7-B-NOPF-MUFAST,270565
13,CMSL7-A-NOPF-MUFAST,270565
115321,CMSL7-B-NOPF-MUFAST,270565
2435,CMUL7-B-NOPF-MUFAST,270565
762,CPHI7-B-NOPF-CENT,270565
87242,CTRUE-A-NOPF-CENTNOTRD,270565
361771,CTRUE-B-NOPF-CENTNOTRD,270565
94010,CTRUE-C-NOPF-CENTNOTRD,270565
187608,CTRUE-E-NOPF-CENTNOTRD,270565
100,C0LSR-ABCE-NOPF-CENTNOTRD,270578
1785055,C0SMB-B-NOPF-CENTNOTRD,270578
855097,C0TVX-B-NOPF-CENT,270578
855133,C0TVX-B-NOPF-CENTNOTRD,270578
1598751,CADAND-B-NOPF-CENTNOTRD,270578
1955743,CINT1-B-NOPF-CENTNOTRD,270578
2092163,CINT10-B-NOPF-CENTNOTRD,270578
1841,CINT11-A-NOPF-CENTNOTRD,270578
2095000,CINT11-B-NOPF-CENTNOTRD,270578
1397,CINT11-C-NOPF-CENTNOTRD,270578
745,CINT11-E-NOPF-CENTNOTRD,270578
1949563,CINT5-B-NOPF-CENT,270578
1949648,CINT5-B-NOPF-CENTNOTRD,270578
1715832,CINT7-B-NOPF-CENT,270578
1715909,CINT7-B-NOPF-CENTNOTRD,270578
120762,CINT7-B-NOPF-MUFAST,270578
3,CMSL7-A-NOPF-MUFAST,270578
42675,CMSL7-B-NOPF-MUFAST,270578
932,CMUL7-B-NOPF-MUFAST,270578
299,CPHI7-B-NOPF-CENT,270578
4798,CTRUE-A-NOPF-CENTNOTRD,270578
23244,CTRUE-B-NOPF-CENTNOTRD,270578
5211,CTRUE-C-NOPF-CENTNOTRD,270578
10350,CTRUE-E-NOPF-CENTNOTRD,270578
100,C0LSR-ABCE-NOPF-CENTNOTRD,270581
917414,C0SMB-B-NOPF-CENTNOTRD,270581
439523,C0TVX-B-NOPF-CENT,270581
439524,C0TVX-B-NOPF-CENTNOTRD,270581
820918,CADAND-B-NOPF-CENTNOTRD,270581
1004673,CINT1-B-NOPF-CENTNOTRD,270581
1075303,CINT10-B-NOPF-CENTNOTRD,270581
909,CINT11-A-NOPF-CENTNOTRD,270581
1076786,CINT11-B-NOPF-CENTNOTRD,270581
660,CINT11-C-NOPF-CENTNOTRD,270581
357,CINT11-E-NOPF-CENTNOTRD,270581
1001437,CINT5-B-NOPF-CENT,270581
1001438,CINT5-B-NOPF-CENTNOTRD,270581
881400,CINT7-B-NOPF-CENT,270581
881401,CINT7-B-NOPF-CENTNOTRD,270581
104592,CINT7-B-NOPF-MUFAST,270581
3,CMSL7-A-NOPF-MUFAST,270581
36567,CMSL7-B-NOPF-MUFAST,270581
762,CMUL7-B-NOPF-MUFAST,270581
173,CPHI7-B-NOPF-CENT,270581
2482,CTRUE-A-NOPF-CENTNOTRD,270581
12244,CTRUE-B-NOPF-CENTNOTRD,270581
2598,CTRUE-C-NOPF-CENTNOTRD,270581
5468,CTRUE-E-NOPF-CENTNOTRD,270581
200,C0LSR-ABCE-NOPF-CENTNOTRD,270598
2598020,C0SMB-B-NOPF-CENTNOTRD,270598
1246609,C0TVX-B-NOPF-CENT,270598
1246621,C0TVX-B-NOPF-CENTNOTRD,270598
2329460,CADAND-B-NOPF-CENTNOTRD,270598
2849702,CINT1-B-NOPF-CENTNOTRD,270598
3048129,CINT10-B-NOPF-CENTNOTRD,270598
2614,CINT11-A-NOPF-CENTNOTRD,270598
3052272,CINT11-B-NOPF-CENTNOTRD,270598
1899,CINT11-C-NOPF-CENTNOTRD,270598
1006,CINT11-E-NOPF-CENTNOTRD,270598
2840831,CINT5-B-NOPF-CENT,270598
2840853,CINT5-B-NOPF-CENTNOTRD,270598
2500630,CINT7-B-NOPF-CENT,270598
2500650,CINT7-B-NOPF-CENTNOTRD,270598
316592,CINT7-B-NOPF-MUFAST,270598
7,CMSL7-A-NOPF-MUFAST,270598
112629,CMSL7-B-NOPF-MUFAST,270598
2381,CMUL7-B-NOPF-MUFAST,270598
402,CPHI7-B-NOPF-CENT,270598
6062,CTRUE-A-NOPF-CENTNOTRD,270598
30704,CTRUE-B-NOPF-CENTNOTRD,270598
6381,CTRUE-C-NOPF-CENTNOTRD,270598
13947,CTRUE-E-NOPF-CENTNOTRD,270598
200,C0LSR-ABCE-NOPF-CENTNOTRD,270601
3378577,C0SMB-B-NOPF-CENTNOTRD,270601
1614732,C0TVX-B-NOPF-CENT,270601
1614762,C0TVX-B-NOPF-CENTNOTRD,270601
1,C0TVX-C-NOPF-CENTNOTRD,270601
3028573,CADAND-B-NOPF-CENTNOTRD,270601
3705454,CINT1-B-NOPF-CENTNOTRD,270601
3965550,CINT10-B-NOPF-CENTNOTRD,270601
3468,CINT11-A-NOPF-CENTNOTRD,270601
3970940,CINT11-B-NOPF-CENTNOTRD,270601
2529,CINT11-C-NOPF-CENTNOTRD,270601
1204,CINT11-E-NOPF-CENTNOTRD,270601
3693778,CINT5-B-NOPF-CENT,270601
3693852,CINT5-B-NOPF-CENTNOTRD,270601
3250463,CINT7-B-NOPF-CENT,270601
3250530,CINT7-B-NOPF-CENTNOTRD,270601
389257,CINT7-B-NOPF-MUFAST,270601
12,CMSL7-A-NOPF-MUFAST,270601
138352,CMSL7-B-NOPF-MUFAST,270601
2999,CMUL7-B-NOPF-MUFAST,270601
532,CPHI7-B-NOPF-CENT,270601
8882,CTRUE-A-NOPF-CENTNOTRD,270601
44800,CTRUE-B-NOPF-CENTNOTRD,270601
9247,CTRUE-C-NOPF-CENTNOTRD,270601
19942,CTRUE-E-NOPF-CENTNOTRD,270601
100,C0LSR-ABCE-NOPF-CENTNOTRD,270661
652074,C0SMB-B-NOPF-CENTNOTRD,270661
440591,C0T0A-B-NOPF-CENTNOTRD,270661
427102,C0T0C-B-NOPF-CENTNOTRD,270661
294455,C0TVX-B-NOPF-CENT,270661
294456,C0TVX-B-NOPF-CENTNOTRD,270661
559763,CADAND-B-NOPF-CENTNOTRD,270661
414657,CCALIB1-B-NOPF-CENT,270661
738223,CINT1-B-NOPF-CENTNOTRD,270661
796770,CINT10-B-NOPF-CENTNOTRD,270661
10391,CINT11-A-NOPF-CENTNOTRD,270661
799144,CINT11-B-NOPF-CENTNOTRD,270661
6067,CINT11-C-NOPF-CENTNOTRD,270661
1248,CINT11-E-NOPF-CENTNOTRD,270661
