counts,trigger,run
48,C0AMU-ABCE-NOPF-ACOS,179444
100,C0LSR-ABCE-NOPF-TPC,179444
4784,CBEAMB-S-NOPF-ALLNOTRD,179444
3,CBEAMBWU-S-NOPF-ALL,179444
178251,CINT7-AC-NOPF-ALLNOTRD,179444
5,CINT7-E-NOPF-ALLNOTRD,179444
494781,CINT7-S-NOPF-ALLNOTRD,179444
76232,CINT7WU-AC-NOPF-ALL,179444
5,CINT7WU-E-NOPF-ALL,179444
390693,CINT7WU-S-NOPF-ALL,179444
110,CMLL7-ACE-NOPF-MUON,179444
159,CMLL7-S-NOPF-MUON,179444
468,CMSH7-ACE-NOPF-MUON,179444
686,CMSH7-S-NOPF-MUON,179444
2360,CMSL7-ACE-NOPF-MUON,179444
4081,CMSL7-S-NOPF-MUON,179444
84,CMUL7-ACE-NOPF-MUON,179444
98,CMUL7-S-NOPF-MUON,179444
57,CMUP3-ACE-NOPF-MUON,179444
80,CMUP3-S-NOPF-MUON,179444
53895,CSPI7-S-NOPF-ALLNOTRD,179444
49532,CSPI7WU-S-NOPF-ALL,179444
35,C0AMU-ABCE-NOPF-ACOS,179569
100,C0LSR-ABCE-NOPF-TPC,179569
7205,CBEAMB-S-NOPF-ALLNOTRD,179569
9,CBEAMBWU-S-NOPF-ALL,179569
118238,CINT7-AC-NOPF-ALLNOTRD,179569
5,CINT7-E-NOPF-ALLNOTRD,179569
1063821,CINT7-S-NOPF-ALLNOTRD,179569
53162,CINT7WU-AC-NOPF-ALL,179569
5,CINT7WU-E-NOPF-ALL,179569
985887,CINT7WU-S-NOPF-ALL,179569
128,CMLL7-ACE-NOPF-MUON,179569
397,CMLL7-S-NOPF-MUON,179569
548,CMSH7-ACE-NOPF-MUON,179569
1530,CMSH7-S-NOPF-MUON,179569
2875,CMSL7-ACE-NOPF-MUON,179569
10295,CMSL7-S-NOPF-MUON,179569
80,CMUL7-ACE-NOPF-MUON,179569
216,CMUL7-S-NOPF-MUON,179569
85,CMUP3-ACE-NOPF-MUON,179569
74,CMUP3-S-NOPF-MUON,179569
66612,CSPI7-S-NOPF-ALLNOTRD,179569
66246,CSPI7WU-S-NOPF-ALL,179569
446,C0AMU-ABCE-NOPF-ACOS,179571
500,C0LSR-ABCE-NOPF-TPC,179571
81335,CBEAMB-S-NOPF-ALLNOTRD,179571
79,CBEAMBWU-S-NOPF-ALL,179571
1492517,CINT7-AC-NOPF-ALLNOTRD,179571
24,CINT7-E-NOPF-ALLNOTRD,179571
11329502,CINT7-S-NOPF-ALLNOTRD,179571
654995,CINT7WU-AC-NOPF-ALL,179571
13,CINT7WU-E-NOPF-ALL,179571
10358833,CINT7WU-S-NOPF-ALL,179571
968,CMLL7-ACE-NOPF-MUON,179571
2788,CMLL7-S-NOPF-MUON,179571
4201,CMSH7-ACE-NOPF-MUON,179571
9856,CMSH7-S-NOPF-MUON,179571
21017,CMSL7-ACE-NOPF-MUON,179571
68320,CMSL7-S-NOPF-MUON,179571
636,CMUL7-ACE-NOPF-MUON,179571
1401,CMUL7-S-NOPF-MUON,179571
512,CMUP3-ACE-NOPF-MUON,179571
549,CMUP3-S-NOPF-MUON,179571
760627,CSPI7-S-NOPF-ALLNOTRD,179571
755180,CSPI7WU-S-NOPF-ALL,179571
70,C0AMU-ABCE-NOPF-ACOS,179584
200,C0LSR-ABCE-NOPF-TPC,179584
13715,CBEAMB-S-NOPF-ALLNOTRD,179584
31,CBEAMBWU-S-NOPF-ALL,179584
66096,CINT7-AC-NOPF-ALLNOTRD,179584
3077268,CINT7-S-NOPF-ALLNOTRD,179584
42098,CINT7WU-AC-NOPF-ALL,179584
2734167,CINT7WU-S-NOPF-ALL,179584
355,CMLL7-ACE-NOPF-MUON,179584
16960,CMLL7-S-NOPF-MUON,179584
128,CMSH7-ACE-NOPF-MUON,179584
2979,CMSH7-S-NOPF-MUON,179584
656,CMSL7-ACE-NOPF-MUON,179584
19064,CMSL7-S-NOPF-MUON,179584
21,CMUL7-ACE-NOPF-MUON,179584
406,CMUL7-S-NOPF-MUON,179584
13,CMUP3-ACE-NOPF-MUON,179584
194,CMUP3-S-NOPF-MUON,179584
136812,CSPI7-S-NOPF-ALLNOTRD,179584
135980,CSPI7WU-S-NOPF-ALL,179584
58,C0AMU-ABCE-NOPF-ACOS,179585
100,C0LSR-ABCE-NOPF-TPC,179585
9208,CBEAMB-S-NOPF-ALLNOTRD,179585
15,CBEAMBWU-S-NOPF-ALL,179585
49003,CINT7-AC-NOPF-ALLNOTRD,179585
2206186,CINT7-S-NOPF-ALLNOTRD,179585
30759,CINT7WU-AC-NOPF-ALL,179585
1946525,CINT7WU-S-NOPF-ALL,179585
25,CMLL7-ACE-NOPF-MUON,179585
541,CMLL7-S-NOPF-MUON,179585
104,CMSH7-ACE-NOPF-MUON,179585
1953,CMSH7-S-NOPF-MUON,179585
439,CMSL7-ACE-NOPF-MUON,179585
12969,CMSL7-S-NOPF-MUON,179585
18,CMUL7-ACE-NOPF-MUON,179585
289,CMUL7-S-NOPF-MUON,179585
7,CMUP3-ACE-NOPF-MUON,179585
129,CMUP3-S-NOPF-MUON,179585
98134,CSPI7-S-NOPF-ALLNOTRD,179585
97457,CSPI7WU-S-NOPF-ALL,179585
15,C0AMU-ABCE-NOPF-ACOS,179591
100,C0LSR-ABCE-NOPF-TPC,179591
2401,CBEAMB-S-NOPF-ALLNOTRD,179591
6,CBEAMBWU-S-NOPF-ALL,179591
8837,CINT7-AC-NOPF-ALLNOTRD,179591
630917,CINT7-S-NOPF-ALLNOTRD,179591
7504,CINT7WU-AC-NOPF-ALL,179591
607854,CINT7WU-S-NOPF-ALL,179591
9,CMLL7-ACE-NOPF-MUON,179591
420,CMLL7-S-NOPF-MUON,179591
26,CMSH7-ACE-NOPF-MUON,179591
1377,CMSH7-S-NOPF-MUON,179591
183,CMSL7-ACE-NOPF-MUON,179591
10679,CMSL7-S-NOPF-MUON,179591
4,CMUL7-ACE-NOPF-MUON,179591
198,CMUL7-S-NOPF-MUON,179591
30,CMUP3-ACE-NOPF-MUON,179591
320,CMUP3-S-NOPF-MUON,179591
26820,CSPI7-S-NOPF-ALLNOTRD,179591
26630,CSPI7WU-S-NOPF-ALL,179591
15,C0AMU-ABCE-NOPF-ACOS,179595
100,C0LSR-ABCE-NOPF-TPC,179595
3611,CBEAMB-S-NOPF-ALLNOTRD,179595
5,CBEAMBWU-S-NOPF-ALL,179595
10861,CINT7-AC-NOPF-ALLNOTRD,179595
769886,CINT7-S-NOPF-ALLNOTRD,179595
9243,CINT7WU-AC-NOPF-ALL,179595
741283,CINT7WU-S-NOPF-ALL,179595
15,CMLL7-ACE-NOPF-MUON,179595
991,CMLL7-S-NOPF-MUON,179595
51,CMSH7-ACE-NOPF-MUON,179595
3189,CMSH7-S-NOPF-MUON,179595
392,CMSL7-ACE-NOPF-MUON,179595
24752,CMSL7-S-NOPF-MUON,179595
9,CMUL7-ACE-NOPF-MUON,179595
458,CMUL7-S-NOPF-MUON,179595
56,CMUP3-ACE-NOPF-MUON,179595
828,CMUP3-S-NOPF-MUON,179595
46,C0AMU-ABCE-NOPF-ACOS,179603
100,C0LSR-ABCE-NOPF-TPC,179603
6720,CBEAMB-S-NOPF-ALLNOTRD,179603
3,CBEAMBWU-S-NOPF-ALL,179603
23084,CINT7-AC-NOPF-ALLNOTRD,179603
1,CINT7-E-NOPF-ALLNOTRD,179603
1629158,CINT7-S-NOPF-ALLNOTRD,179603
19576,CINT7WU-AC-NOPF-ALL,179603
1561557,CINT7WU-S-NOPF-ALL,179603
48,CMLL7-ACE-NOPF-MUON,179603
2491,CMLL7-S-NOPF-MUON,179603
151,CMSH7-ACE-NOPF-MUON,179603
7885,CMSH7-S-NOPF-MUON,179603
1077,CMSL7-ACE-NOPF-MUON,179603
60695,CMSL7-S-NOPF-MUON,179603
26,CMUL7-ACE-NOPF-MUON,179603
1208,CMUL7-S-NOPF-MUON,179603
165,CMUP3-ACE-NOPF-MUON,179603
2083,CMUP3-S-NOPF-MUON,179603
167,C0AMU-ABCE-NOPF-ACOS,179604
300,C0LSR-ABCE-NOPF-TPC,179604
28796,CBEAMB-S-NOPF-ALLNOTRD,179604
36,CBEAMBWU-S-NOPF-ALL,179604
95742,CINT7-AC-NOPF-ALLNOTRD,179604
6417206,CINT7-S-NOPF-ALLNOTRD,179604
80494,CINT7WU-AC-NOPF-ALL,179604
6131448,CINT7WU-S-NOPF-ALL,179604
154,CMLL7-ACE-NOPF-MUON,179604
7404,CMLL7-S-NOPF-MUON,179604
517,CMSH7-ACE-NOPF-MUON,179604
24420,CMSH7-S-NOPF-MUON,179604
3586,CMSL7-ACE-NOPF-MUON,179604
188390,CMSL7-S-NOPF-MUON,179604
73,CMUL7-ACE-NOPF-MUON,179604
3562,CMUL7-S-NOPF-MUON,179604
497,CMUP3-ACE-NOPF-MUON,179604
7284,CMUP3-S-NOPF-MUON,179604
55,C0AMU-ABCE-NOPF-ACOS,179618
100,C0LSR-ABCE-NOPF-TPC,179618
11440,CBEAMB-S-NOPF-ALLNOTRD,179618
28,CBEAMBWU-S-NOPF-ALL,179618
60723,CINT7-AC-NOPF-ALLNOTRD,179618
2619015,CINT7-S-NOPF-ALLNOTRD,179618
45574,CINT7WU-AC-NOPF-ALL,179618
2422348,CINT7WU-S-NOPF-ALL,179618
213,CMLL7-ACE-NOPF-MUON,179618
5723,CMLL7-S-NOPF-MUON,179618
729,CMSH7-ACE-NOPF-MUON,179618
19155,CMSH7-S-NOPF-MUON,179618
4340,CMSL7-ACE-NOPF-MUON,179618
140697,CMSL7-S-NOPF-MUON,179618
