counts,trigger,run
100,C0LSR-ABCE-NOPF-CENTNOTRD,255515
2311,C0TVX-B-NOPF-CENT,255515
37,CINT7-A-NOPF-CENT,255515
4737,CINT7-B-NOPF-CENT,255515
8131,CINT7-B-NOPF-MUFAST,255515
52,CINT7-C-NOPF-CENT,255515
91,CINT7-E-NOPF-CENT,255515
33871,CMLL7-B-NOPF-MUFAST,255515
157172,CMSH7-B-NOPF-MUFAST,255515
8965,CMSL7-A-NOPF-MUFAST,255515
71600,CMSL7-B-NOPF-MUFAST,255515
592,CMSL7-C-NOPF-MUFAST,255515
109516,CMUL7-B-NOPF-MUFAST,255515
698,CTRUE-A-NOPF-CENT,255515
3545,CTRUE-B-NOPF-CENT,255515
731,CTRUE-C-NOPF-CENT,255515
443,CTRUE-E-NOPF-CENT,255515
132644,CVHMV0M-B-NOPF-CENT,255515
100,C0LSR-ABCE-NOPF-CENTNOTRD,255533
37170,C0TVX-B-NOPF-CENT,255533
688,CINT7-A-NOPF-CENT,255533
77936,CINT7-B-NOPF-CENT,255533
7962,CINT7-B-NOPF-MUFAST,255533
988,CINT7-C-NOPF-CENT,255533
76,CINT7-E-NOPF-CENT,255533
32927,CMLL7-B-NOPF-MUFAST,255533
155928,CMSH7-B-NOPF-MUFAST,255533
10336,CMSL7-A-NOPF-MUFAST,255533
69912,CMSL7-B-NOPF-MUFAST,255533
555,CMSL7-C-NOPF-MUFAST,255533
107593,CMUL7-B-NOPF-MUFAST,255533
593,CTRUE-A-NOPF-CENT,255533
2884,CTRUE-B-NOPF-CENT,255533
540,CTRUE-C-NOPF-CENT,255533
353,CTRUE-E-NOPF-CENT,255533
110172,CVHMV0M-B-NOPF-CENT,255533
100,C0LSR-ABCE-NOPF-CENTNOTRD,255534
39416,C0TVX-B-NOPF-CENT,255534
732,CINT7-A-NOPF-CENT,255534
82252,CINT7-B-NOPF-CENT,255534
8044,CINT7-B-NOPF-MUFAST,255534
994,CINT7-C-NOPF-CENT,255534
72,CINT7-E-NOPF-CENT,255534
33174,CMLL7-B-NOPF-MUFAST,255534
155270,CMSH7-B-NOPF-MUFAST,255534
10012,CMSL7-A-NOPF-MUFAST,255534
70106,CMSL7-B-NOPF-MUFAST,255534
554,CMSL7-C-NOPF-MUFAST,255534
107460,CMUL7-B-NOPF-MUFAST,255534
643,CTRUE-A-NOPF-CENT,255534
3177,CTRUE-B-NOPF-CENT,255534
569,CTRUE-C-NOPF-CENT,255534
411,CTRUE-E-NOPF-CENT,255534
110947,CVHMV0M-B-NOPF-CENT,255534
100,C0LSR-ABCE-NOPF-CENTNOTRD,255535
36634,C0TVX-B-NOPF-CENT,255535
605,CINT7-A-NOPF-CENT,255535
