counts,trigger,run
112973,C0SH1-B-NOPF-ALLNOTRD,224997
163,C0SMB-A-NOPF-ALLNOTRD,224997
152639,C0SMB-B-NOPF-ALLNOTRD,224997
532641,C0SMB-B-NOPF-FASTNOTRD,224997
630130,C0SMB-B-NOPF-UFAST,224997
146,C0SMB-C-NOPF-ALLNOTRD,224997
134,C0SMB-E-NOPF-ALLNOTRD,224997
120088,C0T0A-B-NOPF-ALLNOTRD,224997
115706,C0T0C-B-NOPF-ALLNOTRD,224997
95023,C0TVX-B-NOPF-ALLNOTRD,224997
133593,C0UBA-B-NOPF-ALLNOTRD,224997
1,C0UBA-C-NOPF-ALLNOTRD,224997
1,C0UBC-A-NOPF-ALLNOTRD,224997
153326,C0UBC-B-NOPF-ALLNOTRD,224997
7402,C0UGA-B-NOPF-ALLNOTRD,224997
2,C0UGC-B-NOPF-ALLNOTRD,224997
159,C0V0M-B-NOPF-ALLNOTRD,224997
2,C0VBA-A-NOPF-ALLNOTRD,224997
153668,C0VBA-B-NOPF-ALLNOTRD,224997
10,C0VBA-C-NOPF-ALLNOTRD,224997
1,C0VBA-E-NOPF-ALLNOTRD,224997
13,C0VBC-A-NOPF-ALLNOTRD,224997
152403,C0VBC-B-NOPF-ALLNOTRD,224997
11,C0VBC-C-NOPF-ALLNOTRD,224997
4,C0VBC-E-NOPF-ALLNOTRD,224997
15,C0VGA-A-NOPF-ALLNOTRD,224997
36,C0VGA-B-NOPF-ALLNOTRD,224997
4,C0VGA-C-NOPF-ALLNOTRD,224997
6,C0VGA-E-NOPF-ALLNOTRD,224997
8,C0VGC-A-NOPF-ALLNOTRD,224997
1030,C0VGC-B-NOPF-ALLNOTRD,224997
14,C0VGC-C-NOPF-ALLNOTRD,224997
12,C0VGC-E-NOPF-ALLNOTRD,224997
125917,CADAND-B-NOPF-ALLNOTRD,224997
15,CINT10-A-NOPF-ALLNOTRD,224997
164609,CINT10-B-NOPF-ALLNOTRD,224997
574750,CINT10-B-NOPF-FASTNOTRD,224997
682079,CINT10-B-NOPF-UFAST,224997
17,CINT10-C-NOPF-ALLNOTRD,224997
5,CINT10-E-NOPF-ALLNOTRD,224997
11,CINT5-A-NOPF-ALL,224997
15,CINT5-A-NOPF-ALLNOTRD,224997
51,CINT5-A-NOPF-FAST,224997
96315,CINT5-B-NOPF-ALL,224997
158910,CINT5-B-NOPF-ALLNOTRD,224997
322903,CINT5-B-NOPF-FAST,224997
554553,CINT5-B-NOPF-FASTNOTRD,224997
658070,CINT5-B-NOPF-UFAST,224997
13,CINT5-C-NOPF-ALL,224997
16,CINT5-C-NOPF-ALLNOTRD,224997
45,CINT5-C-NOPF-FAST,224997
4,CINT5-E-NOPF-ALL,224997
5,CINT5-E-NOPF-ALLNOTRD,224997
31,CINT5-E-NOPF-FAST,224997
147161,CINT7-B-NOPF-ALLNOTRD,224997
513225,CINT7-B-NOPF-FASTNOTRD,224997
608984,CINT7-B-NOPF-UFAST,224997
5,CINT7-C-NOPF-ALLNOTRD,224997
23,CTRUE-A-NOPF-ALLNOTRD,224997
520,CTRUE-B-NOPF-ALLNOTRD,224997
35,CTRUE-C-NOPF-ALLNOTRD,224997
39,CTRUE-E-NOPF-ALLNOTRD,224997
100,C0LSR-ABCE-NOPF-FASTNOTRD,225000
155580,C0SH1-B-NOPF-ALLNOTRD,225000
244,C0SMB-A-NOPF-ALLNOTRD,225000
209654,C0SMB-B-NOPF-ALLNOTRD,225000
264526,C0SMB-B-NOPF-FASTNOTRD,225000
1046544,C0SMB-B-NOPF-UFAST,225000
284,C0SMB-C-NOPF-ALLNOTRD,225000
280,C0SMB-E-NOPF-ALLNOTRD,225000
162268,C0T0A-B-NOPF-ALLNOTRD,225000
155782,C0T0C-B-NOPF-ALLNOTRD,225000
127841,C0TVX-B-NOPF-ALLNOTRD,225000
183962,C0UBA-B-NOPF-ALLNOTRD,225000
10,C0UBA-C-NOPF-ALLNOTRD,225000
6,C0UBC-A-NOPF-ALLNOTRD,225000
210819,C0UBC-B-NOPF-ALLNOTRD,225000
9850,C0UGA-B-NOPF-ALLNOTRD,225000
8,C0UGC-B-NOPF-ALLNOTRD,225000
196,C0V0M-B-NOPF-ALLNOTRD,225000
2,C0VBA-A-NOPF-ALLNOTRD,225000
211319,C0VBA-B-NOPF-ALLNOTRD,225000
23,C0VBA-C-NOPF-ALLNOTRD,225000
7,C0VBA-E-NOPF-ALLNOTRD,225000
25,C0VBC-A-NOPF-ALLNOTRD,225000
209497,C0VBC-B-NOPF-ALLNOTRD,225000
22,C0VBC-C-NOPF-ALLNOTRD,225000
15,C0VBC-E-NOPF-ALLNOTRD,225000
17,C0VGA-A-NOPF-ALLNOTRD,225000
55,C0VGA-B-NOPF-ALLNOTRD,225000
8,C0VGA-C-NOPF-ALLNOTRD,225000
9,C0VGA-E-NOPF-ALLNOTRD,225000
3,C0VGC-A-NOPF-ALLNOTRD,225000
1486,C0VGC-B-NOPF-ALLNOTRD,225000
16,C0VGC-C-NOPF-ALLNOTRD,225000
4,C0VGC-E-NOPF-ALLNOTRD,225000
173224,CADAND-B-NOPF-ALLNOTRD,225000
29,CINT10-A-NOPF-ALLNOTRD,225000
226654,CINT10-B-NOPF-ALLNOTRD,225000
285773,CINT10-B-NOPF-FASTNOTRD,225000
1132702,CINT10-B-NOPF-UFAST,225000
48,CINT10-C-NOPF-ALLNOTRD,225000
22,CINT10-E-NOPF-ALLNOTRD,225000
26,CINT5-A-NOPF-ALL,225000
26,CINT5-A-NOPF-ALLNOTRD,225000
33,CINT5-A-NOPF-FAST,225000
210253,CINT5-B-NOPF-ALL,225000
218618,CINT5-B-NOPF-ALLNOTRD,225000
265280,CINT5-B-NOPF-FAST,225000
275795,CINT5-B-NOPF-FASTNOTRD,225000
1093356,CINT5-B-NOPF-UFAST,225000
40,CINT5-C-NOPF-ALL,225000
41,CINT5-C-NOPF-ALLNOTRD,225000
56,CINT5-C-NOPF-FAST,225000
21,CINT5-E-NOPF-ALL,225000
22,CINT5-E-NOPF-ALLNOTRD,225000
28,CINT5-E-NOPF-FAST,225000
1,CINT7-A-NOPF-ALLNOTRD,225000
202198,CINT7-B-NOPF-ALLNOTRD,225000
255222,CINT7-B-NOPF-FASTNOTRD,225000
1011648,CINT7-B-NOPF-UFAST,225000
4,CINT7-C-NOPF-ALLNOTRD,225000
47,CTRUE-A-NOPF-ALLNOTRD,225000
721,CTRUE-B-NOPF-ALLNOTRD,225000
85,CTRUE-C-NOPF-ALLNOTRD,225000
78,CTRUE-E-NOPF-ALLNOTRD,225000
100,C0LSR-ABCE-NOPF-FASTNOTRD,225011
187419,C0SH1-B-NOPF-ALLNOTRD,225011
333,C0SMB-A-NOPF-ALLNOTRD,225011
251047,C0SMB-B-NOPF-ALLNOTRD,225011
314117,C0SMB-B-NOPF-FASTNOTRD,225011
1249492,C0SMB-B-NOPF-UFAST,225011
405,C0SMB-C-NOPF-ALLNOTRD,225011
396,C0SMB-E-NOPF-ALLNOTRD,225011
198396,C0T0A-B-NOPF-ALLNOTRD,225011
191273,C0T0C-B-NOPF-ALLNOTRD,225011
157642,C0TVX-B-NOPF-ALLNOTRD,225011
220421,C0UBA-B-NOPF-ALLNOTRD,225011
5,C0UBA-C-NOPF-ALLNOTRD,225011
6,C0UBC-A-NOPF-ALLNOTRD,225011
252411,C0UBC-B-NOPF-ALLNOTRD,225011
11429,C0UGA-B-NOPF-ALLNOTRD,225011
5,C0UGC-B-NOPF-ALLNOTRD,225011
1,C0V0M-B-NOPF-ALLNOTRD,225011
2,C0VBA-A-NOPF-ALLNOTRD,225011
251962,C0VBA-B-NOPF-ALLNOTRD,225011
21,C0VBA-C-NOPF-ALLNOTRD,225011
1,C0VBA-E-NOPF-ALLNOTRD,225011
21,C0VBC-A-NOPF-ALLNOTRD,225011
250175,C0VBC-B-NOPF-ALLNOTRD,225011
24,C0VBC-C-NOPF-ALLNOTRD,225011
8,C0VBC-E-NOPF-ALLNOTRD,225011
19,C0VGA-A-NOPF-ALLNOTRD,225011
50,C0VGA-B-NOPF-ALLNOTRD,225011
7,C0VGA-C-NOPF-ALLNOTRD,225011
5,C0VGA-E-NOPF-ALLNOTRD,225011
2,C0VGC-A-NOPF-ALLNOTRD,225011
1225,C0VGC-B-NOPF-ALLNOTRD,225011
16,C0VGC-C-NOPF-ALLNOTRD,225011
12,C0VGC-E-NOPF-ALLNOTRD,225011
207847,CADAND-B-NOPF-ALLNOTRD,225011
25,CINT10-A-NOPF-ALLNOTRD,225011
270715,CINT10-B-NOPF-ALLNOTRD,225011
338733,CINT10-B-NOPF-FASTNOTRD,225011
1349549,CINT10-B-NOPF-UFAST,225011
36,CINT10-C-NOPF-ALLNOTRD,225011
9,CINT10-E-NOPF-ALLNOTRD,225011
22,CINT5-A-NOPF-ALL,225011
23,CINT5-A-NOPF-ALLNOTRD,225011
23,CINT5-A-NOPF-FAST,225011
248782,CINT5-B-NOPF-ALL,225011
261139,CINT5-B-NOPF-ALLNOTRD,225011
311463,CINT5-B-NOPF-FAST,225011
326751,CINT5-B-NOPF-FASTNOTRD,225011
1301585,CINT5-B-NOPF-UFAST,225011
31,CINT5-C-NOPF-ALL,225011
34,CINT5-C-NOPF-ALLNOTRD,225011
43,CINT5-C-NOPF-FAST,225011
9,CINT5-E-NOPF-ALL,225011
9,CINT5-E-NOPF-ALLNOTRD,225011
11,CINT5-E-NOPF-FAST,225011
240998,CINT7-B-NOPF-ALLNOTRD,225011
301513,CINT7-B-NOPF-FASTNOTRD,225011
1201648,CINT7-B-NOPF-UFAST,225011
11,CINT7-C-NOPF-ALLNOTRD,225011
45,CTRUE-A-NOPF-ALLNOTRD,225011
814,CTRUE-B-NOPF-ALLNOTRD,225011
65,CTRUE-C-NOPF-ALLNOTRD,225011
103,CTRUE-E-NOPF-ALLNOTRD,225011
100,C0LSR-ABCE-NOPF-FASTNOTRD,225016
142063,C0SH1-B-NOPF-ALLNOTRD,225016
195,C0SMB-A-NOPF-ALLNOTRD,225016
190863,C0SMB-B-NOPF-ALLNOTRD,225016
238550,C0SMB-B-NOPF-FASTNOTRD,225016
958636,C0SMB-B-NOPF-UFAST,225016
284,C0SMB-C-NOPF-ALLNOTRD,225016
277,C0SMB-E-NOPF-ALLNOTRD,225016
150776,C0T0A-B-NOPF-ALLNOTRD,225016
145435,C0T0C-B-NOPF-ALLNOTRD,225016
118587,C0TVX-B-NOPF-ALLNOTRD,225016
167509,C0UBA-B-NOPF-ALLNOTRD,225016
2,C0UBA-C-NOPF-ALLNOTRD,225016
3,C0UBC-A-NOPF-ALLNOTRD,225016
191555,C0UBC-B-NOPF-ALLNOTRD,225016
9054,C0UGA-B-NOPF-ALLNOTRD,225016
4,C0UGC-B-NOPF-ALLNOTRD,225016
3,C0V0M-B-NOPF-ALLNOTRD,225016
4,C0VBA-A-NOPF-ALLNOTRD,225016
191578,C0VBA-B-NOPF-ALLNOTRD,225016
22,C0VBA-C-NOPF-ALLNOTRD,225016
8,C0VBA-E-NOPF-ALLNOTRD,225016
16,C0VBC-A-NOPF-ALLNOTRD,225016
190004,C0VBC-B-NOPF-ALLNOTRD,225016
15,C0VBC-C-NOPF-ALLNOTRD,225016
12,C0VBC-E-NOPF-ALLNOTRD,225016
9,C0VGA-A-NOPF-ALLNOTRD,225016
39,C0VGA-B-NOPF-ALLNOTRD,225016
1,C0VGA-C-NOPF-ALLNOTRD,225016
3,C0VGA-E-NOPF-ALLNOTRD,225016
1,C0VGC-A-NOPF-ALLNOTRD,225016
934,C0VGC-B-NOPF-ALLNOTRD,225016
9,C0VGC-C-NOPF-ALLNOTRD,225016
11,C0VGC-E-NOPF-ALLNOTRD,225016
157961,CADAND-B-NOPF-ALLNOTRD,225016
19,CINT10-A-NOPF-ALLNOTRD,225016
205585,CINT10-B-NOPF-ALLNOTRD,225016
257026,CINT10-B-NOPF-FASTNOTRD,225016
1035318,CINT10-B-NOPF-UFAST,225016
32,CINT10-C-NOPF-ALLNOTRD,225016
20,CINT10-E-NOPF-ALLNOTRD,225016
18,CINT5-A-NOPF-ALL,225016
18,CINT5-A-NOPF-ALLNOTRD,225016
24,CINT5-A-NOPF-FAST,225016
196017,CINT5-B-NOPF-ALL,225016
198421,CINT5-B-NOPF-ALLNOTRD,225016
245139,CINT5-B-NOPF-FAST,225016
248005,CINT5-B-NOPF-FASTNOTRD,225016
998553,CINT5-B-NOPF-UFAST,225016
31,CINT5-C-NOPF-ALL,225016
31,CINT5-C-NOPF-ALLNOTRD,225016
39,CINT5-C-NOPF-FAST,225016
20,CINT5-E-NOPF-ALL,225016
20,CINT5-E-NOPF-ALLNOTRD,225016
23,CINT5-E-NOPF-FAST,225016
2,CINT7-A-NOPF-ALLNOTRD,225016
183161,CINT7-B-NOPF-ALLNOTRD,225016
229032,CINT7-B-NOPF-FASTNOTRD,225016
921704,CINT7-B-NOPF-UFAST,225016
6,CINT7-C-NOPF-ALLNOTRD,225016
37,CTRUE-A-NOPF-ALLNOTRD,225016
616,CTRUE-B-NOPF-ALLNOTRD,225016
47,CTRUE-C-NOPF-ALLNOTRD,225016
68,CTRUE-E-NOPF-ALLNOTRD,225016
100,C0LSR-ABCE-NOPF-FASTNOTRD,225026
122824,C0SH1-B-NOPF-ALLNOTRD,225026
1776,C0SMB-A-NOPF-ALLNOTRD,225026
192402,C0SMB-B-NOPF-ALLNOTRD,225026
278450,C0SMB-B-NOPF-FASTNOTRD,225026
787037,C0SMB-B-NOPF-UFAST,225026
791,C0SMB-C-NOPF-ALLNOTRD,225026
3158,C0SMB-E-NOPF-ALLNOTRD,225026
136226,C0T0A-B-NOPF-ALLNOTRD,225026
130704,C0T0C-B-NOPF-ALLNOTRD,225026
95101,C0TVX-B-NOPF-ALLNOTRD,225026
158247,C0UBA-B-NOPF-ALLNOTRD,225026
23,C0UBA-C-NOPF-ALLNOTRD,225026
59,C0UBC-A-NOPF-ALLNOTRD,225026
193751,C0UBC-B-NOPF-ALLNOTRD,225026
11466,C0UGA-B-NOPF-ALLNOTRD,225026
7,C0UGC-B-NOPF-ALLNOTRD,225026
1,C0V0M-B-NOPF-ALLNOTRD,225026
7,C0VBA-A-NOPF-ALLNOTRD,225026
