counts,trigger,run
1,C0AMU-ABCE-NOPF-CENTNOTRD,253658
33154,C0TVX-B-NOPF-CENT,253658
19480,CCALIB1-B-NOPF-CENT,253658
2969,CCALIB5-B-NOPF-CENT,253658
221,CDMC7-B-NOPF-CENT,253658
2,CDMC7DG1-B-NOPF-CENT,253658
26,CDMC7DG2-B-NOPF-CENT,253658
590,CEMC7-B-NOPF-CENT,253658
8,CEMC7EG1-B-NOPF-CENT,253658
40,CEMC7EG2-B-NOPF-CENT,253658
4,CEMC7EJ1-B-NOPF-CENT,253658
18,CEMC7EJ2-B-NOPF-CENT,253658
11825,CINT7-A-NOPF-CENT,253658
218486,CINT7-B-NOPF-CENT,253658
8036,CINT7-B-NOPF-MUFAST,253658
7713,CINT7-C-NOPF-CENT,253658
2020,CMLL7-B-NOPF-MUFAST,253658
1220,CMSH7-B-NOPF-MUFAST,253658
1532,CMSL7-A-NOPF-MUFAST,253658
26295,CMSL7-B-NOPF-MUFAST,253658
10,CMSL7-C-NOPF-MUFAST,253658
789,CMUL7-B-NOPF-MUFAST,253658
8,CPHI7-B-NOPF-CENT,253658
945,CTEST58-B-SPD1-CENTNOTRD,253658
980,CTEST67-B-SPD1-CENTNOTRD,253658
850,CTRUE-A-NOPF-CENT,253658
2859,CTRUE-B-NOPF-CENT,253658
900,CTRUE-C-NOPF-CENT,253658
666,CTRUE-E-NOPF-CENT,253658
536,CVHMV0M-B-NOPF-CENT,253658
15,C0AMU-ABCE-NOPF-CENTNOTRD,253659
100,C0LSR-ABCE-NOPF-CENTNOTRD,253659
221703,C0TVX-B-NOPF-CENT,253659
127228,CCALIB1-B-NOPF-CENT,253659
19857,CCALIB5-B-NOPF-CENT,253659
1302,CDMC7-B-NOPF-CENT,253659
31,CDMC7DG1-B-NOPF-CENT,253659
140,CDMC7DG2-B-NOPF-CENT,253659
8,CDMC7DJ1-B-NOPF-CENT,253659
16,CDMC7DJ2-B-NOPF-CENT,253659
3949,CEMC7-B-NOPF-CENT,253659
33,CEMC7EG1-B-NOPF-CENT,253659
320,CEMC7EG2-B-NOPF-CENT,253659
45,CEMC7EJ1-B-NOPF-CENT,253659
139,CEMC7EJ2-B-NOPF-CENT,253659
75757,CINT7-A-NOPF-CENT,253659
1415819,CINT7-B-NOPF-CENT,253659
50170,CINT7-B-NOPF-MUFAST,253659
48625,CINT7-C-NOPF-CENT,253659
12566,CMLL7-B-NOPF-MUFAST,253659
7393,CMSH7-B-NOPF-MUFAST,253659
8934,CMSL7-A-NOPF-MUFAST,253659
165393,CMSL7-B-NOPF-MUFAST,253659
70,CMSL7-C-NOPF-MUFAST,253659
4774,CMUL7-B-NOPF-MUFAST,253659
74,CPHI7-B-NOPF-CENT,253659
9,CPHI7PHH-B-NOPF-CENT,253659
37,CPHI7PHL-B-NOPF-CENT,253659
28,CPHI7PHM-B-NOPF-CENT,253659
5996,CTEST58-B-SPD1-CENTNOTRD,253659
5737,CTEST67-B-SPD1-CENTNOTRD,253659
5531,CTRUE-A-NOPF-CENT,253659
19666,CTRUE-B-NOPF-CENT,253659
6021,CTRUE-C-NOPF-CENT,253659
4712,CTRUE-E-NOPF-CENT,253659
3291,CVHMV0M-B-NOPF-CENT,253659
6,C0AMU-ABCE-NOPF-CENTNOTRD,253660
100,C0LSR-ABCE-NOPF-CENTNOTRD,253660
1139880,C0TVX-B-NOPF-CENT,253660
242682,CCALIB1-B-NOPF-CENT,253660
101737,CCALIB5-B-NOPF-CENT,253660
6774,CDMC7-B-NOPF-CENT,253660
75,CDMC7DG1-B-NOPF-CENT,253660
674,CDMC7DG2-B-NOPF-CENT,253660
21,CDMC7DJ1-B-NOPF-CENT,253660
36,CDMC7DJ2-B-NOPF-CENT,253660
20060,CEMC7-B-NOPF-CENT,253660
215,CEMC7EG1-B-NOPF-CENT,253660
1611,CEMC7EG2-B-NOPF-CENT,253660
229,CEMC7EJ1-B-NOPF-CENT,253660
651,CEMC7EJ2-B-NOPF-CENT,253660
40202,CINT7-A-NOPF-CENT,253660
2711619,CINT7-B-NOPF-CENT,253660
204700,CINT7-B-NOPF-MUFAST,253660
24910,CINT7-C-NOPF-CENT,253660
117304,CMLL7-B-NOPF-MUFAST,253660
49023,CMSH7-B-NOPF-MUFAST,253660
12960,CMSL7-A-NOPF-MUFAST,253660
1622316,CMSL7-B-NOPF-MUFAST,253660
521,CMSL7-C-NOPF-MUFAST,253660
37534,CMUL7-B-NOPF-MUFAST,253660
234,CPHI7-B-NOPF-CENT,253660
12,CPHI7PHH-B-NOPF-CENT,253660
