counts,trigger,run
24,C0HWU-B-NOPF-ALL,167693
200,C0LSR-ABCE-NOPF-TPC,167693
2386,CPBI1-AC-NOPF-ALLNOTRD,167693
59223,CPBI1-B-NOPF-ALLNOTRD,167693
1886,CPBI1WU-AC-NOPF-ALL,167693
58641,CPBI1WU-B-NOPF-ALL,167693
50635,CPBI2WU_B1-B-NOPF-ALL,167693
50650,CPBI2_B1-B-NOPF-ALLNOTRD,167693
20402,CTRUE-B-NOPF-ALLNOTRD,167693
5,CVHN-AC-NOPF-ALLNOTRD,167693
6166,CVHN-B-NOPF-ALLNOTRD,167693
6166,CVHNWU-B-NOPF-ALL,167693
73,CVLN-AC-NOPF-ALLNOTRD,167693
27182,CVLN-B-NOPF-ALLNOTRD,167693
7,CVLNWU-AC-NOPF-ALL,167693
27125,CVLNWU-B-NOPF-ALL,167693
3,C0HWU-B-NOPF-ALL,167706
100,C0LSR-ABCE-NOPF-TPC,167706
80,CCUP4-B-NOPF-CENTNOTRD,167706
39,CMUP1-ACE-NOPF-ALLNOTRD,167706
42,CMUP1-B-NOPF-ALLNOTRD,167706
21,CPBI1MLL-ACE-NOPF-MUON,167706
402,CPBI1MLL-B-NOPF-MUON,167706
18,CPBI1MSH-ACE-NOPF-MUON,167706
363,CPBI1MSH-B-NOPF-MUON,167706
80,CPBI1MSL-ACE-NOPF-MUON,167706
1872,CPBI1MSL-B-NOPF-MUON,167706
15,CPBI1MUL-ACE-NOPF-MUON,167706
330,CPBI1MUL-B-NOPF-MUON,167706
312,CPBI2EGA-B-NOPF-CENTNOTRD,167706
5996,CPBI2EJE-B-NOPF-CENTNOTRD,167706
312,CPBI2WUEGA-B-NOPF-CENT,167706
5993,CPBI2WUEJE-B-NOPF-CENT,167706
8138,CPBI2WU_B1-B-NOPF-ALL,167706
8141,CPBI2_B1-B-NOPF-ALLNOTRD,167706
5677,CTRUE-B-NOPF-ALLNOTRD,167706
1128,CVHNWU_R2-B-NOPF-ALL,167706
1128,CVHN_R2-B-NOPF-ALLNOTRD,167706
2,CVLNWU_B2-AC-NOPF-ALL,167706
4962,CVLNWU_B2-B-NOPF-ALL,167706
4976,CVLN_B2-B-NOPF-ALLNOTRD,167706
100,C0LSR-ABCE-NOPF-TPC,167711
21,CCUP4-B-NOPF-CENTNOTRD,167711
4,CMUP1-ACE-NOPF-ALLNOTRD,167711
2,CMUP1-B-NOPF-ALLNOTRD,167711
38,CPBI1MLL-B-NOPF-MUON,167711
1,CPBI1MSH-ACE-NOPF-MUON,167711
40,CPBI1MSH-B-NOPF-MUON,167711
7,CPBI1MSL-ACE-NOPF-MUON,167711
205,CPBI1MSL-B-NOPF-MUON,167711
29,CPBI1MUL-B-NOPF-MUON,167711
1061,CPBI2WU_B1-B-NOPF-ALL,167711
1067,CPBI2_B1-B-NOPF-ALLNOTRD,167711
129,CVHNWU_R2-B-NOPF-ALL,167711
131,CVHN_R2-B-NOPF-ALLNOTRD,167711
564,CVLNWU_B2-B-NOPF-ALL,167711
571,CVLN_B2-B-NOPF-ALLNOTRD,167711
4,C0HWU-B-NOPF-ALL,167713
100,C0LSR-ABCE-NOPF-TPC,167713
52,CCUP4-B-NOPF-CENTNOTRD,167713
16,CMUP1-ACE-NOPF-ALLNOTRD,167713
17,CMUP1-B-NOPF-ALLNOTRD,167713
9,CPBI1MLL-ACE-NOPF-MUON,167713
254,CPBI1MLL-B-NOPF-MUON,167713
26,CPBI1MSH-ACE-NOPF-MUON,167713
265,CPBI1MSH-B-NOPF-MUON,167713
86,CPBI1MSL-ACE-NOPF-MUON,167713
1285,CPBI1MSL-B-NOPF-MUON,167713
11,CPBI1MUL-ACE-NOPF-MUON,167713
239,CPBI1MUL-B-NOPF-MUON,167713
6625,CPBI2WU_B1-B-NOPF-ALL,167713
6629,CPBI2_B1-B-NOPF-ALLNOTRD,167713
4865,CTRUE-B-NOPF-ALLNOTRD,167713
773,CVHNWU_R2-B-NOPF-ALL,167713
773,CVHN_R2-B-NOPF-ALLNOTRD,167713
5,CVLNWU_B2-AC-NOPF-ALL,167713
3514,CVLNWU_B2-B-NOPF-ALL,167713
3519,CVLN_B2-B-NOPF-ALLNOTRD,167713
3,C0HWU-B-NOPF-ALL,167806
100,C0LSR-ABCE-NOPF-TPC,167806
492,CCUP4-B-NOPF-CENTNOTRD,167806
5,CMUP1-ACE-NOPF-ALLNOTRD,167806
139,CMUP1-B-NOPF-ALLNOTRD,167806
4,CPBI1MLL-ACE-NOPF-MUON,167806
2459,CPBI1MLL-B-NOPF-MUON,167806
5,CPBI1MSH-ACE-NOPF-MUON,167806
2312,CPBI1MSH-B-NOPF-MUON,167806
23,CPBI1MSL-ACE-NOPF-MUON,167806
11856,CPBI1MSL-B-NOPF-MUON,167806
4,CPBI1MUL-ACE-NOPF-MUON,167806
2149,CPBI1MUL-B-NOPF-MUON,167806
57427,CPBI2WU_B1-B-NOPF-ALL,167806
57474,CPBI2_B1-B-NOPF-ALLNOTRD,167806
2431,CTRUE-B-NOPF-ALLNOTRD,167806
6176,CVHNWU_R2-B-NOPF-ALL,167806
6180,CVHN_R2-B-NOPF-ALLNOTRD,167806
1,CVLNWU_B2-AC-NOPF-ALL,167806
31910,CVLNWU_B2-B-NOPF-ALL,167806
31990,CVLN_B2-B-NOPF-ALLNOTRD,167806
15,C0HWU-B-NOPF-ALL,167807
200,C0LSR-ABCE-NOPF-TPC,167807
1778,CCUP4-B-NOPF-CENTNOTRD,167807
37,CMUP1-ACE-NOPF-ALLNOTRD,167807
518,CMUP1-B-NOPF-ALLNOTRD,167807
41,CPBI1MLL-ACE-NOPF-MUON,167807
9230,CPBI1MLL-B-NOPF-MUON,167807
42,CPBI1MSH-ACE-NOPF-MUON,167807
8786,CPBI1MSH-B-NOPF-MUON,167807
158,CPBI1MSL-ACE-NOPF-MUON,167807
43958,CPBI1MSL-B-NOPF-MUON,167807
34,CPBI1MUL-ACE-NOPF-MUON,167807
7969,CPBI1MUL-B-NOPF-MUON,167807
1482,CPBI2EGA-B-NOPF-CENTNOTRD,167807
113,CPBI2EJE-B-NOPF-CENTNOTRD,167807
1482,CPBI2WUEGA-B-NOPF-CENT,167807
113,CPBI2WUEJE-B-NOPF-CENT,167807
200440,CPBI2WU_B1-B-NOPF-ALL,167807
200523,CPBI2_B1-B-NOPF-ALLNOTRD,167807
13080,CTRUE-B-NOPF-ALLNOTRD,167807
21312,CVHNWU_R2-B-NOPF-ALL,167807
21323,CVHN_R2-B-NOPF-ALLNOTRD,167807
5,CVLNWU_B2-AC-NOPF-ALL,167807
111272,CVLNWU_B2-B-NOPF-ALL,167807
111535,CVLN_B2-B-NOPF-ALLNOTRD,167807
7,C0HWU-B-NOPF-ALL,167808
800,C0LSR-ABCE-NOPF-TPC,167808
4,CCUP4-AC-NOPF-CENTNOTRD,167808
2324,CCUP4-B-NOPF-CENTNOTRD,167808
39,CMUP1-ACE-NOPF-ALLNOTRD,167808
363,CMUP1-B-NOPF-ALLNOTRD,167808
23,CPBI1MLL-ACE-NOPF-MUON,167808
4128,CPBI1MLL-B-NOPF-MUON,167808
31,CPBI1MSH-ACE-NOPF-MUON,167808
3911,CPBI1MSH-B-NOPF-MUON,167808
100,CPBI1MSL-ACE-NOPF-MUON,167808
19626,CPBI1MSL-B-NOPF-MUON,167808
32,CPBI1MUL-ACE-NOPF-MUON,167808
3585,CPBI1MUL-B-NOPF-MUON,167808
653,CPBI2EGA-B-NOPF-CENTNOTRD,167808
56,CPBI2EJE-B-NOPF-CENTNOTRD,167808
653,CPBI2WUEGA-B-NOPF-CENT,167808
56,CPBI2WUEJE-B-NOPF-CENT,167808
96131,CPBI2WU_B1-B-NOPF-ALL,167808
96150,CPBI2_B1-B-NOPF-ALLNOTRD,167808
8109,CTRUE-B-NOPF-ALLNOTRD,167808
10047,CVHNWU_R2-B-NOPF-ALL,167808
10048,CVHN_R2-B-NOPF-ALLNOTRD,167808
2,CVLNWU_B2-AC-NOPF-ALL,167808
53437,CVLNWU_B2-B-NOPF-ALL,167808
53567,CVLN_B2-B-NOPF-ALLNOTRD,167808
4,C0HWU-B-NOPF-ALL,167813
100,C0LSR-ABCE-NOPF-TPC,167813
1,CCUP4-AC-NOPF-CENTNOTRD,167813
1571,CCUP4-B-NOPF-CENTNOTRD,167813
