counts,trigger,run
174,C0AMU-ABCE-NOPF-CENTNOTRD,256504
393,C0DMC-B-SPD1-CENTNOTRD,256504
997,C0EMC-B-SPD1-CENTNOTRD,256504
100,C0LSR-ABCE-NOPF-CENTNOTRD,256504
160696,C0TVX-B-NOPF-CENT,256504
18770,C0TVX-B-NOPF-MUFAST,256504
363092,CCALIB1-B-NOPF-CENT,256504
94303,CCUP13-B-SPD1-CENTNOTRD,256504
967,CDMC7-B-NOPF-CENT,256504
9729,CDMC7DG1-B-NOPF-CENT,256504
11883,CDMC7DG1-B-NOPF-CENTNOTRD,256504
14924,CDMC7DG2-B-NOPF-CENT,256504
1685,CDMC7DJ1-B-NOPF-CENT,256504
2049,CDMC7DJ1-B-NOPF-CENTNOTRD,256504
405,CDMC7DJ2-B-NOPF-CENT,256504
2748,CEMC7-B-NOPF-CENT,256504
26737,CEMC7EG1-B-NOPF-CENT,256504
32583,CEMC7EG1-B-NOPF-CENTNOTRD,256504
41511,CEMC7EG2-B-NOPF-CENT,256504
23750,CEMC7EJ1-B-NOPF-CENT,256504
28810,CEMC7EJ1-B-NOPF-CENTNOTRD,256504
7853,CEMC7EJ2-B-NOPF-CENT,256504
4526,CINT7-A-NOPF-CENT,256504
363092,CINT7-B-NOPF-CENT,256504
44466,CINT7-B-NOPF-MUFAST,256504
7319,CINT7-C-NOPF-CENT,256504
137,CINT7-E-NOPF-CENT,256504
50254,CMLL7-B-NOPF-MUFAST,256504
172605,CMSH7-B-NOPF-MUFAST,256504
5663,CMSL7-A-NOPF-MUFAST,256504
928884,CMSL7-B-NOPF-MUFAST,256504
191,CMSL7-C-NOPF-MUFAST,256504
442,CMSL8-B-NOPF-MUFAST,256504
132261,CMUL7-B-NOPF-MUFAST,256504
3566,CTRUE-A-NOPF-CENT,256504
16055,CTRUE-B-NOPF-CENT,256504
19267,CTRUE-B-NOPF-CENTNOTRD,256504
16751,CTRUE-B-SPD1-CENTNOTRD,256504
15443,CTRUE-B-SPD2-CENT,256504
4876,CTRUE-C-NOPF-CENT,256504
2007,CTRUE-E-NOPF-CENT,256504
12395,CVHMSH2-B-NOPF-CENT,256504
417246,CVHMV0M-B-SPD2-CENT,256504
354,C0AMU-ABCE-NOPF-CENTNOTRD,256506
724,C0DMC-B-SPD1-CENTNOTRD,256506
2045,C0EMC-B-SPD1-CENTNOTRD,256506
200,C0LSR-ABCE-NOPF-CENTNOTRD,256506
312298,C0TVX-B-NOPF-CENT,256506
35402,C0TVX-B-NOPF-MUFAST,256506
692466,CCALIB1-B-NOPF-CENT,256506
167856,CCUP13-B-SPD1-CENTNOTRD,256506
1872,CDMC7-B-NOPF-CENT,256506
17402,CDMC7DG1-B-NOPF-CENT,256506
21144,CDMC7DG1-B-NOPF-CENTNOTRD,256506
26746,CDMC7DG2-B-NOPF-CENT,256506
3066,CDMC7DJ1-B-NOPF-CENT,256506
3732,CDMC7DJ1-B-NOPF-CENTNOTRD,256506
696,CDMC7DJ2-B-NOPF-CENT,256506
5388,CEMC7-B-NOPF-CENT,256506
49266,CEMC7EG1-B-NOPF-CENT,256506
59743,CEMC7EG1-B-NOPF-CENTNOTRD,256506
76149,CEMC7EG2-B-NOPF-CENT,256506
43125,CEMC7EJ1-B-NOPF-CENT,256506
52402,CEMC7EJ1-B-NOPF-CENTNOTRD,256506
14195,CEMC7EJ2-B-NOPF-CENT,256506
7261,CINT7-A-NOPF-CENT,256506
692466,CINT7-B-NOPF-CENT,256506
82515,CINT7-B-NOPF-MUFAST,256506
11985,CINT7-C-NOPF-CENT,256506
189,CINT7-E-NOPF-CENT,256506
94597,CMLL7-B-NOPF-MUFAST,256506
317544,CMSH7-B-NOPF-MUFAST,256506
8623,CMSL7-A-NOPF-MUFAST,256506
1419344,CMSL7-B-NOPF-MUFAST,256506
303,CMSL7-C-NOPF-MUFAST,256506
1,CMSL7-E-NOPF-MUFAST,256506
925,CMSL8-B-NOPF-MUFAST,256506
245831,CMUL7-B-NOPF-MUFAST,256506
6521,CTRUE-A-NOPF-CENT,256506
29155,CTRUE-B-NOPF-CENT,256506
34972,CTRUE-B-NOPF-CENTNOTRD,256506
30636,CTRUE-B-SPD1-CENTNOTRD,256506
28067,CTRUE-B-SPD2-CENT,256506
8932,CTRUE-C-NOPF-CENT,256506
3665,CTRUE-E-NOPF-CENT,256506
23065,CVHMSH2-B-NOPF-CENT,256506
721139,CVHMV0M-B-SPD2-CENT,256506
180,C0AMU-ABCE-NOPF-CENTNOTRD,256510
441,C0DMC-B-SPD1-CENTNOTRD,256510
1144,C0EMC-B-SPD1-CENTNOTRD,256510
200,C0LSR-ABCE-NOPF-CENTNOTRD,256510
179264,C0TVX-B-NOPF-CENT,256510
20509,C0TVX-B-NOPF-MUFAST,256510
391409,CCALIB1-B-NOPF-CENT,256510
91104,CCUP13-B-SPD1-CENTNOTRD,256510
1096,CDMC7-B-NOPF-CENT,256510
10490,CDMC7DG1-B-NOPF-CENT,256510
12712,CDMC7DG1-B-NOPF-CENTNOTRD,256510
15721,CDMC7DG2-B-NOPF-CENT,256510
1738,CDMC7DJ1-B-NOPF-CENT,256510
2099,CDMC7DJ1-B-NOPF-CENTNOTRD,256510
404,CDMC7DJ2-B-NOPF-CENT,256510
3118,CEMC7-B-NOPF-CENT,256510
28027,CEMC7EG1-B-NOPF-CENT,256510
33947,CEMC7EG1-B-NOPF-CENTNOTRD,256510
43532,CEMC7EG2-B-NOPF-CENT,256510
24377,CEMC7EJ1-B-NOPF-CENT,256510
29501,CEMC7EJ1-B-NOPF-CENTNOTRD,256510
8125,CEMC7EJ2-B-NOPF-CENT,256510
3453,CINT7-A-NOPF-CENT,256510
391409,CINT7-B-NOPF-CENT,256510
46334,CINT7-B-NOPF-MUFAST,256510
5482,CINT7-C-NOPF-CENT,256510
82,CINT7-E-NOPF-CENT,256510
54620,CMLL7-B-NOPF-MUFAST,256510
179439,CMSH7-B-NOPF-MUFAST,256510
4185,CMSL7-A-NOPF-MUFAST,256510
813133,CMSL7-B-NOPF-MUFAST,256510
137,CMSL7-C-NOPF-MUFAST,256510
487,CMSL8-B-NOPF-MUFAST,256510
141001,CMUL7-B-NOPF-MUFAST,256510
3736,CTRUE-A-NOPF-CENT,256510
16586,CTRUE-B-NOPF-CENT,256510
19962,CTRUE-B-NOPF-CENTNOTRD,256510
17564,CTRUE-B-SPD1-CENTNOTRD,256510
15992,CTRUE-B-SPD2-CENT,256510
5089,CTRUE-C-NOPF-CENT,256510
2125,CTRUE-E-NOPF-CENT,256510
12660,CVHMSH2-B-NOPF-CENT,256510
394080,CVHMV0M-B-SPD2-CENT,256510
547,C0AMU-ABCE-NOPF-CENTNOTRD,256512
1310,C0DMC-B-SPD1-CENTNOTRD,256512
3598,C0EMC-B-SPD1-CENTNOTRD,256512
400,C0LSR-ABCE-NOPF-CENTNOTRD,256512
561273,C0TVX-B-NOPF-CENT,256512
72527,C0TVX-B-NOPF-MUFAST,256512
1202571,CCALIB1-B-NOPF-CENT,256512
276195,CCUP13-B-SPD1-CENTNOTRD,256512
3322,CDMC7-B-NOPF-CENT,256512
32205,CDMC7DG1-B-NOPF-CENT,256512
38939,CDMC7DG1-B-NOPF-CENTNOTRD,256512
49120,CDMC7DG2-B-NOPF-CENT,256512
5378,CDMC7DJ1-B-NOPF-CENT,256512
6512,CDMC7DJ1-B-NOPF-CENTNOTRD,256512
1266,CDMC7DJ2-B-NOPF-CENT,256512
9581,CEMC7-B-NOPF-CENT,256512
88047,CEMC7EG1-B-NOPF-CENT,256512
106893,CEMC7EG1-B-NOPF-CENTNOTRD,256512
136924,CEMC7EG2-B-NOPF-CENT,256512
76789,CEMC7EJ1-B-NOPF-CENT,256512
92865,CEMC7EJ1-B-NOPF-CENTNOTRD,256512
25829,CEMC7EJ2-B-NOPF-CENT,256512
9192,CINT7-A-NOPF-CENT,256512
1202571,CINT7-B-NOPF-CENT,256512
160783,CINT7-B-NOPF-MUFAST,256512
13949,CINT7-C-NOPF-CENT,256512
241,CINT7-E-NOPF-CENT,256512
191260,CMLL7-B-NOPF-MUFAST,256512
623081,CMSH7-B-NOPF-MUFAST,256512
12389,CMSL7-A-NOPF-MUFAST,256512
2858564,CMSL7-B-NOPF-MUFAST,256512
502,CMSL7-C-NOPF-MUFAST,256512
1853,CMSL8-B-NOPF-MUFAST,256512
493302,CMUL7-B-NOPF-MUFAST,256512
113,CPHI7-B-NOPF-CENT,256512
4,CPHI7PHH-B-NOPF-CENT,256512
36,CPHI7PHL-B-NOPF-CENT,256512
24,CPHI7PHM-B-NOPF-CENT,256512
11478,CTRUE-A-NOPF-CENT,256512
51045,CTRUE-B-NOPF-CENT,256512
61513,CTRUE-B-NOPF-CENTNOTRD,256512
54159,CTRUE-B-SPD1-CENTNOTRD,256512
49160,CTRUE-B-SPD2-CENT,256512
15617,CTRUE-C-NOPF-CENT,256512
6353,CTRUE-E-NOPF-CENT,256512
37728,CVHMSH2-B-NOPF-CENT,256512
1167245,CVHMV0M-B-SPD2-CENT,256512
10,C0AMU-ABCE-NOPF-CENTNOTRD,256514
17,C0DMC-B-SPD1-CENTNOTRD,256514
76,C0EMC-B-SPD1-CENTNOTRD,256514
12,C0LSR-ABCE-NOPF-CENTNOTRD,256514
10524,C0TVX-B-NOPF-CENT,256514
2121,C0TVX-B-NOPF-MUFAST,256514
22562,CCALIB1-B-NOPF-CENT,256514
4989,CCUP13-B-SPD1-CENTNOTRD,256514
75,CDMC7-B-NOPF-CENT,256514
615,CDMC7DG1-B-NOPF-CENT,256514
733,CDMC7DG1-B-NOPF-CENTNOTRD,256514
937,CDMC7DG2-B-NOPF-CENT,256514
106,CDMC7DJ1-B-NOPF-CENT,256514
124,CDMC7DJ1-B-NOPF-CENTNOTRD,256514
19,CDMC7DJ2-B-NOPF-CENT,256514
168,CEMC7-B-NOPF-CENT,256514
1662,CEMC7EG1-B-NOPF-CENT,256514
2028,CEMC7EG1-B-NOPF-CENTNOTRD,256514
2516,CEMC7EG2-B-NOPF-CENT,256514
1494,CEMC7EJ1-B-NOPF-CENT,256514
1782,CEMC7EJ1-B-NOPF-CENTNOTRD,256514
488,CEMC7EJ2-B-NOPF-CENT,256514
161,CINT7-A-NOPF-CENT,256514
22562,CINT7-B-NOPF-CENT,256514
4764,CINT7-B-NOPF-MUFAST,256514
233,CINT7-C-NOPF-CENT,256514
5,CINT7-E-NOPF-CENT,256514
5554,CMLL7-B-NOPF-MUFAST,256514
18173,CMSH7-B-NOPF-MUFAST,256514
292,CMSL7-A-NOPF-MUFAST,256514
83737,CMSL7-B-NOPF-MUFAST,256514
15,CMSL7-C-NOPF-MUFAST,256514
65,CMSL8-B-NOPF-MUFAST,256514
14272,CMUL7-B-NOPF-MUFAST,256514
1,CPHI7-B-NOPF-CENT,256514
1,CPHI7PHL-B-NOPF-CENT,256514
1,CPHI7PHM-B-NOPF-CENT,256514
271,CTRUE-A-NOPF-CENT,256514
1059,CTRUE-B-NOPF-CENT,256514
1282,CTRUE-B-NOPF-CENTNOTRD,256514
1129,CTRUE-B-SPD1-CENTNOTRD,256514
1034,CTRUE-B-SPD2-CENT,256514
282,CTRUE-C-NOPF-CENT,256514
123,CTRUE-E-NOPF-CENT,256514
694,CVHMSH2-B-NOPF-CENT,256514
21147,CVHMV0M-B-SPD2-CENT,256514
471,C0AMU-ABCE-NOPF-CENTNOTRD,256552
1189,C0DMC-B-SPD1-CENTNOTRD,256552
3262,C0EMC-B-SPD1-CENTNOTRD,256552
400,C0LSR-ABCE-NOPF-CENTNOTRD,256552
502807,C0TVX-B-NOPF-CENT,256552
56704,C0TVX-B-NOPF-MUFAST,256552
1086881,CCALIB1-B-NOPF-CENT,256552
250361,CCUP13-B-SPD1-CENTNOTRD,256552
3003,CDMC7-B-NOPF-CENT,256552
28467,CDMC7DG1-B-NOPF-CENT,256552
34471,CDMC7DG1-B-NOPF-CENTNOTRD,256552
43909,CDMC7DG2-B-NOPF-CENT,256552
4808,CDMC7DJ1-B-NOPF-CENT,256552
5845,CDMC7DJ1-B-NOPF-CENTNOTRD,256552
1145,CDMC7DJ2-B-NOPF-CENT,256552
8728,CEMC7-B-NOPF-CENT,256552
78198,CEMC7EG1-B-NOPF-CENT,256552
94330,CEMC7EG1-B-NOPF-CENTNOTRD,256552
122292,CEMC7EG2-B-NOPF-CENT,256552
68645,CEMC7EJ1-B-NOPF-CENT,256552
82700,CEMC7EJ1-B-NOPF-CENTNOTRD,256552
23206,CEMC7EJ2-B-NOPF-CENT,256552
9214,CINT7-A-NOPF-CENT,256552
1086881,CINT7-B-NOPF-CENT,256552
127660,CINT7-B-NOPF-MUFAST,256552
13802,CINT7-C-NOPF-CENT,256552
240,CINT7-E-NOPF-CENT,256552
150412,CMLL7-B-NOPF-MUFAST,256552
496268,CMSH7-B-NOPF-MUFAST,256552
10746,CMSL7-A-NOPF-MUFAST,256552
2243690,CMSL7-B-NOPF-MUFAST,256552
378,CMSL7-C-NOPF-MUFAST,256552
1398,CMSL8-B-NOPF-MUFAST,256552
388556,CMUL7-B-NOPF-MUFAST,256552
10391,CTRUE-A-NOPF-CENT,256552
46508,CTRUE-B-NOPF-CENT,256552
55979,CTRUE-B-NOPF-CENTNOTRD,256552
49227,CTRUE-B-SPD1-CENTNOTRD,256552
44775,CTRUE-B-SPD2-CENT,256552
14273,CTRUE-C-NOPF-CENT,256552
5908,CTRUE-E-NOPF-CENT,256552
34513,CVHMSH2-B-NOPF-CENT,256552
1094872,CVHMV0M-B-SPD2-CENT,256552
159,C0AMU-ABCE-NOPF-CENTNOTRD,256554
434,C0DMC-B-SPD1-CENTNOTRD,256554
1151,C0EMC-B-SPD1-CENTNOTRD,256554
200,C0LSR-ABCE-NOPF-CENTNOTRD,256554
184795,C0TVX-B-NOPF-CENT,256554
20055,C0TVX-B-NOPF-MUFAST,256554
393816,CCALIB1-B-NOPF-CENT,256554
88851,CCUP13-B-SPD1-CENTNOTRD,256554
1117,CDMC7-B-NOPF-CENT,256554
10537,CDMC7DG1-B-NOPF-CENT,256554
12689,CDMC7DG1-B-NOPF-CENTNOTRD,256554
15897,CDMC7DG2-B-NOPF-CENT,256554
1866,CDMC7DJ1-B-NOPF-CENT,256554
2241,CDMC7DJ1-B-NOPF-CENTNOTRD,256554
419,CDMC7DJ2-B-NOPF-CENT,256554
3012,CEMC7-B-NOPF-CENT,256554
28774,CEMC7EG1-B-NOPF-CENT,256554
34677,CEMC7EG1-B-NOPF-CENTNOTRD,256554
44123,CEMC7EG2-B-NOPF-CENT,256554
25605,CEMC7EJ1-B-NOPF-CENT,256554
30756,CEMC7EJ1-B-NOPF-CENTNOTRD,256554
8482,CEMC7EJ2-B-NOPF-CENT,256554
2788,CINT7-A-NOPF-CENT,256554
393816,CINT7-B-NOPF-CENT,256554
44564,CINT7-B-NOPF-MUFAST,256554
4236,CINT7-C-NOPF-CENT,256554
80,CINT7-E-NOPF-CENT,256554
53288,CMLL7-B-NOPF-MUFAST,256554
174639,CMSH7-B-NOPF-MUFAST,256554
3263,CMSL7-A-NOPF-MUFAST,256554
798022,CMSL7-B-NOPF-MUFAST,256554
130,CMSL7-C-NOPF-MUFAST,256554
498,CMSL8-B-NOPF-MUFAST,256554
137710,CMUL7-B-NOPF-MUFAST,256554
3873,CTRUE-A-NOPF-CENT,256554
17076,CTRUE-B-NOPF-CENT,256554
20616,CTRUE-B-NOPF-CENTNOTRD,256554
18217,CTRUE-B-SPD1-CENTNOTRD,256554
16480,CTRUE-B-SPD2-CENT,256554
5183,CTRUE-C-NOPF-CENT,256554
2103,CTRUE-E-NOPF-CENT,256554
12239,CVHMSH2-B-NOPF-CENT,256554
380859,CVHMV0M-B-SPD2-CENT,256554
80,C0AMU-ABCE-NOPF-CENTNOTRD,256556
226,C0DMC-B-SPD1-CENTNOTRD,256556
611,C0EMC-B-SPD1-CENTNOTRD,256556
100,C0LSR-ABCE-NOPF-CENTNOTRD,256556
98780,C0TVX-B-NOPF-CENT,256556
11859,C0TVX-B-NOPF-MUFAST,256556
209327,CCALIB1-B-NOPF-CENT,256556
46623,CCUP13-B-SPD1-CENTNOTRD,256556
609,CDMC7-B-NOPF-CENT,256556
5884,CDMC7DG1-B-NOPF-CENT,256556
7061,CDMC7DG1-B-NOPF-CENTNOTRD,256556
8727,CDMC7DG2-B-NOPF-CENT,256556
958,CDMC7DJ1-B-NOPF-CENT,256556
1152,CDMC7DJ1-B-NOPF-CENTNOTRD,256556
281,CDMC7DJ2-B-NOPF-CENT,256556
1671,CEMC7-B-NOPF-CENT,256556
15151,CEMC7EG1-B-NOPF-CENT,256556
18225,CEMC7EG1-B-NOPF-CENTNOTRD,256556
23749,CEMC7EG2-B-NOPF-CENT,256556
13487,CEMC7EJ1-B-NOPF-CENT,256556
16232,CEMC7EJ1-B-NOPF-CENTNOTRD,256556
4472,CEMC7EJ2-B-NOPF-CENT,256556
1352,CINT7-A-NOPF-CENT,256556
209327,CINT7-B-NOPF-CENT,256556
25993,CINT7-B-NOPF-MUFAST,256556
2056,CINT7-C-NOPF-CENT,256556
27,CINT7-E-NOPF-CENT,256556
31223,CMLL7-B-NOPF-MUFAST,256556
101257,CMSH7-B-NOPF-MUFAST,256556
1697,CMSL7-A-NOPF-MUFAST,256556
468911,CMSL7-B-NOPF-MUFAST,256556
63,CMSL7-C-NOPF-MUFAST,256556
282,CMSL8-B-NOPF-MUFAST,256556
80220,CMUL7-B-NOPF-MUFAST,256556
29,CPHI7-B-NOPF-CENT,256556
1,CPHI7PHH-B-NOPF-CENT,256556
13,CPHI7PHL-B-NOPF-CENT,256556
7,CPHI7PHM-B-NOPF-CENT,256556
2010,CTRUE-A-NOPF-CENT,256556
8838,CTRUE-B-NOPF-CENT,256556
10692,CTRUE-B-NOPF-CENTNOTRD,256556
9435,CTRUE-B-SPD1-CENTNOTRD,256556
8510,CTRUE-B-SPD2-CENT,256556
2719,CTRUE-C-NOPF-CENT,256556
1068,CTRUE-E-NOPF-CENT,256556
6380,CVHMSH2-B-NOPF-CENT,256556
197680,CVHMV0M-B-SPD2-CENT,256556
164,C0AMU-ABCE-NOPF-CENTNOTRD,256557
100,C0LSR-ABCE-NOPF-CENTNOTRD,256557
179345,C0TVX-B-NOPF-CENT,256557
18757,C0TVX-B-NOPF-MUFAST,256557
385169,CCALIB1-B-NOPF-CENT,256557
84785,CCUP13-B-SPD1-CENTNOTRD,256557
2510,CINT7-A-NOPF-CENT,256557
385169,CINT7-B-NOPF-CENT,256557
40619,CINT7-B-NOPF-MUFAST,256557
3654,CINT7-C-NOPF-CENT,256557
60,CINT7-E-NOPF-CENT,256557
51180,CMLL7-B-NOPF-MUFAST,256557
164112,CMSH7-B-NOPF-MUFAST,256557
2712,CMSL7-A-NOPF-MUFAST,256557
762147,CMSL7-B-NOPF-MUFAST,256557
130,CMSL7-C-NOPF-MUFAST,256557
475,CMSL8-B-NOPF-MUFAST,256557
131344,CMUL7-B-NOPF-MUFAST,256557
49,CPHI7-B-NOPF-CENT,256557
1,CPHI7PHH-B-NOPF-CENT,256557
22,CPHI7PHL-B-NOPF-CENT,256557
9,CPHI7PHM-B-NOPF-CENT,256557
3554,CTRUE-A-NOPF-CENT,256557
