counts,trigger,run
100,C0LSR-ABCE-NOPF-CENTNOTRD,282008
289298,C0SH1-B-NOPF-CENTNOTRD,282008
350124,C0SMB-B-NOPF-CENTNOTRD,282008
116605,C0TVX-B-NOPF-CENT,282008
117170,C0TVX-B-NOPF-CENTNOTRD,282008
613389,C0TVX-B-NOPF-FAST,282008
42727,CCALIB1-B-NOPF-CENT,282008
1436,CCUP26-B-NOPF-CENTNOTRD,282008
772,CCUP27-B-NOPF-CENTNOTRD,282008
373685,CINT1-B-NOPF-CENTNOTRD,282008
355335,CINT10-B-NOPF-CENTNOTRD,282008
35820,CINT11-A-NOPF-CENTNOTRD,282008
397077,CINT11-B-NOPF-CENTNOTRD,282008
28378,CINT11-C-NOPF-CENTNOTRD,282008
6044,CINT11-E-NOPF-CENTNOTRD,282008
331039,CINT5-B-NOPF-CENTNOTRD,282008
74,CINT7-A-NOPF-CENTNOTRD,282008
284175,CINT7-B-NOPF-CENT,282008
285529,CINT7-B-NOPF-CENTNOTRD,282008
1497984,CINT7-B-NOPF-FAST,282008
19295,CINT7-B-NOPF-MUFAST,282008
178,CINT7-C-NOPF-CENTNOTRD,282008
3981,CMLL7-B-NOPF-MUFAST,282008
1370,CMSH7-B-NOPF-MUFAST,282008
39,CMSL7-A-NOPF-MUFAST,282008
57154,CMSL7-B-NOPF-MUFAST,282008
1034,CMUL7-B-NOPF-MUFAST,282008
174,CPHI7-B-NOPF-CALOFAST,282008
21,CPHI7-B-NOPF-CENT,282008
117,CPHI8-B-NOPF-CALOFAST,282008
38707,CTRUE-A-NOPF-CENTNOTRD,282008
169033,CTRUE-B-NOPF-CENTNOTRD,282008
35185,CTRUE-C-NOPF-CENTNOTRD,282008
96583,CTRUE-E-NOPF-CENTNOTRD,282008
200,C0LSR-ABCE-NOPF-CENTNOTRD,282016
4039770,C0SH1-B-NOPF-CENTNOTRD,282016
4864244,C0SMB-B-NOPF-CENTNOTRD,282016
1621712,C0TVX-B-NOPF-CENT,282016
1625611,C0TVX-B-NOPF-CENTNOTRD,282016
5061831,C0TVX-B-NOPF-FAST,282016
1411178,CCALIB1-B-NOPF-CENT,282016
18391,CCUP26-B-NOPF-CENTNOTRD,282016
10210,CCUP27-B-NOPF-CENTNOTRD,282016
5193351,CINT1-B-NOPF-CENTNOTRD,282016
4962593,CINT10-B-NOPF-CENTNOTRD,282016
35327,CINT11-A-NOPF-CENTNOTRD,282016
5520715,CINT11-B-NOPF-CENTNOTRD,282016
38081,CINT11-C-NOPF-CENTNOTRD,282016
