counts,trigger,run
9,C0AMU-ABCE-NOPF-CENTNOTRD,252603
100,C0LSR-ABCE-NOPF-CENTNOTRD,252603
368,C0SMB-A-NOPF-CENTNOTRD,252603
620363,C0SMB-B-NOPF-CENTNOTRD,252603
254,C0SMB-C-NOPF-CENTNOTRD,252603
9,C0SMB-E-NOPF-CENTNOTRD,252603
433840,C0T0A-B-NOPF-CENTNOTRD,252603
419074,C0T0C-B-NOPF-CENTNOTRD,252603
300514,C0TVX-B-NOPF-CENT,252603
300517,C0TVX-B-NOPF-CENTNOTRD,252603
1,C0TVX-C-NOPF-CENTNOTRD,252603
578023,C0UBA-B-NOPF-CENTNOTRD,252603
631577,C0UBC-B-NOPF-CENTNOTRD,252603
640791,C0VBA-B-NOPF-CENTNOTRD,252603
633002,C0VBC-B-NOPF-CENTNOTRD,252603
512576,CADAND-B-NOPF-CENTNOTRD,252603
1,CADAND-C-NOPF-CENTNOTRD,252603
89552,CCALIB1-B-NOPF-CENT,252603
679327,CINT1-B-NOPF-CENTNOTRD,252603
718905,CINT10-B-NOPF-CENTNOTRD,252603
962,CINT11-A-NOPF-CENTNOTRD,252603
720101,CINT11-B-NOPF-CENTNOTRD,252603
666,CINT11-C-NOPF-CENTNOTRD,252603
82,CINT11-E-NOPF-CENTNOTRD,252603
827,CINT5-A-NOPF-CENTNOTRD,252603
677159,CINT5-B-NOPF-CENT,252603
677166,CINT5-B-NOPF-CENTNOTRD,252603
587,CINT5-C-NOPF-CENTNOTRD,252603
73,CINT5-E-NOPF-CENTNOTRD,252603
51,CINT7-A-NOPF-CENTNOTRD,252603
596621,CINT7-B-NOPF-CENT,252603
596626,CINT7-B-NOPF-CENTNOTRD,252603
11251,CINT7-B-NOPF-MUFAST,252603
138,CINT7-C-NOPF-CENTNOTRD,252603
686,CMLL7-B-NOPF-MUFAST,252603
1891,CMSH7-B-NOPF-MUFAST,252603
4,CMSL7-A-NOPF-MUFAST,252603
