counts,trigger,run
100,C0LSR-ABCE-NOPF-CENTNOTRD,274591
87873,C0SMB-B-NOPF-CENTNOTRD,274591
8480,C0SMB-I-NOPF-CENTNOTRD,274591
58595,C0T0A-B-NOPF-CENTNOTRD,274591
5718,C0T0A-I-NOPF-CENTNOTRD,274591
57252,C0T0C-B-NOPF-CENTNOTRD,274591
5565,C0T0C-I-NOPF-CENTNOTRD,274591
38494,C0TVX-B-NOPF-CENT,274591
38497,C0TVX-B-NOPF-CENTNOTRD,274591
3769,C0TVX-I-NOPF-CENTNOTRD,274591
13,C0UQA-A-NOPF-CENTNOTRD,274591
72979,C0UQA-B-NOPF-CENTNOTRD,274591
1439,C0UQA-C-NOPF-CENTNOTRD,274591
7010,C0UQA-I-NOPF-CENTNOTRD,274591
3045,C0UQC-A-NOPF-CENTNOTRD,274591
86328,C0UQC-B-NOPF-CENTNOTRD,274591
35,C0UQC-C-NOPF-CENTNOTRD,274591
8317,C0UQC-I-NOPF-CENTNOTRD,274591
8,C1ZED-A-NOPF-CENTNOTRD,274591
6,C1ZED-C-NOPF-CENTNOTRD,274591
9849,C1ZED-I-NOPF-CENTNOTRD,274591
64137,CADAND-B-NOPF-CENTNOTRD,274591
6160,CADAND-I-NOPF-CENTNOTRD,274591
46992,CCALIB1-B-NOPF-CENT,274591
316,CDMC7-B-NOPF-CENT,274591
7,CDMC7DG1-B-NOPF-CENT,274591
69,CDMC7DG2-B-NOPF-CENT,274591
2,CDMC7DJ1-B-NOPF-CENT,274591
3,CDMC7DJ2-B-NOPF-CENT,274591
658,CEMC7-B-NOPF-CENT,274591
8,CEMC7EG1-B-NOPF-CENT,274591
132,CEMC7EG2-B-NOPF-CENT,274591
5,CEMC7EJ1-B-NOPF-CENT,274591
24,CEMC7EJ2-B-NOPF-CENT,274591
102548,CINT1-B-NOPF-CENTNOTRD,274591
9922,CINT1-I-NOPF-CENTNOTRD,274591
108637,CINT10-B-NOPF-CENTNOTRD,274591
10498,CINT10-I-NOPF-CENTNOTRD,274591
5324,CINT11-A-NOPF-CENTNOTRD,274591
109232,CINT11-B-NOPF-CENTNOTRD,274591
4780,CINT11-C-NOPF-CENTNOTRD,274591
229,CINT11-E-NOPF-CENTNOTRD,274591
10552,CINT11-I-NOPF-CENTNOTRD,274591
101801,CINT5-B-NOPF-CENT,274591
101811,CINT5-B-NOPF-CENTNOTRD,274591
9856,CINT5-I-NOPF-CENTNOTRD,274591
79905,CINT7-B-NOPF-CENT,274591
79912,CINT7-B-NOPF-CENTNOTRD,274591
10049,CINT7-B-NOPF-MUFAST,274591
7677,CINT7-I-NOPF-CENTNOTRD,274591
66,CMSH7-B-NOPF-MUFAST,274591
24,CMSL7-A-NOPF-MUFAST,274591
1950,CMSL7-B-NOPF-MUFAST,274591
58,CMUL7-B-NOPF-MUFAST,274591
13,CPHI7-B-NOPF-CENT,274591
248,CTRUE-A-NOPF-CENTNOTRD,274591
2049,CTRUE-B-NOPF-CENTNOTRD,274591
300,CTRUE-C-NOPF-CENTNOTRD,274591
883,CTRUE-E-NOPF-CENTNOTRD,274591
100,C0LSR-ABCE-NOPF-CENTNOTRD,274593
390096,C0SMB-B-NOPF-CENTNOTRD,274593
36365,C0SMB-I-NOPF-CENTNOTRD,274593
260936,C0T0A-B-NOPF-CENTNOTRD,274593
24175,C0T0A-I-NOPF-CENTNOTRD,274593
253385,C0T0C-B-NOPF-CENTNOTRD,274593
23665,C0T0C-I-NOPF-CENTNOTRD,274593
2,C0TVX-A-NOPF-CENTNOTRD,274593
171653,C0TVX-B-NOPF-CENT,274593
171671,C0TVX-B-NOPF-CENTNOTRD,274593
1,C0TVX-C-NOPF-CENTNOTRD,274593
15992,C0TVX-I-NOPF-CENTNOTRD,274593
1300,C0UQA-A-NOPF-CENTNOTRD,274593
358869,C0UQA-B-NOPF-CENTNOTRD,274593
7957,C0UQA-C-NOPF-CENTNOTRD,274593
33316,C0UQA-I-NOPF-CENTNOTRD,274593
22351,C0UQC-A-NOPF-CENTNOTRD,274593
407619,C0UQC-B-NOPF-CENTNOTRD,274593
1981,C0UQC-C-NOPF-CENTNOTRD,274593
1,C0UQC-E-NOPF-CENTNOTRD,274593
37967,C0UQC-I-NOPF-CENTNOTRD,274593
46,C1ZED-A-NOPF-CENTNOTRD,274593
51,C1ZED-C-NOPF-CENTNOTRD,274593
41752,C1ZED-I-NOPF-CENTNOTRD,274593
324210,CADAND-B-NOPF-CENTNOTRD,274593
30015,CADAND-I-NOPF-CENTNOTRD,274593
209611,CCALIB1-B-NOPF-CENT,274593
1354,CDMC7-B-NOPF-CENT,274593
25,CDMC7DG1-B-NOPF-CENT,274593
279,CDMC7DG2-B-NOPF-CENT,274593
5,CDMC7DJ1-B-NOPF-CENT,274593
10,CDMC7DJ2-B-NOPF-CENT,274593
2966,CEMC7-B-NOPF-CENT,274593
37,CEMC7EG1-B-NOPF-CENT,274593
584,CEMC7EG2-B-NOPF-CENT,274593
29,CEMC7EJ1-B-NOPF-CENT,274593
96,CEMC7EJ2-B-NOPF-CENT,274593
450209,CINT1-B-NOPF-CENTNOTRD,274593
42091,CINT1-I-NOPF-CENTNOTRD,274593
487178,CINT10-B-NOPF-CENTNOTRD,274593
45601,CINT10-I-NOPF-CENTNOTRD,274593
21729,CINT11-A-NOPF-CENTNOTRD,274593
489433,CINT11-B-NOPF-CENTNOTRD,274593
17574,CINT11-C-NOPF-CENTNOTRD,274593
663,CINT11-E-NOPF-CENTNOTRD,274593
45843,CINT11-I-NOPF-CENTNOTRD,274593
447005,CINT5-B-NOPF-CENT,274593
447069,CINT5-B-NOPF-CENTNOTRD,274593
41762,CINT5-I-NOPF-CENTNOTRD,274593
356173,CINT7-B-NOPF-CENT,274593
356224,CINT7-B-NOPF-CENTNOTRD,274593
45525,CINT7-B-NOPF-MUFAST,274593
33104,CINT7-I-NOPF-CENTNOTRD,274593
217,CMSH7-B-NOPF-MUFAST,274593
108,CMSL7-A-NOPF-MUFAST,274593
8602,CMSL7-B-NOPF-MUFAST,274593
197,CMUL7-B-NOPF-MUFAST,274593
54,CPHI7-B-NOPF-CENT,274593
1002,CTRUE-A-NOPF-CENTNOTRD,274593
8733,CTRUE-B-NOPF-CENTNOTRD,274593
