counts,trigger,run
200,C0LSR-ABCE-NOPF-TPC,195681
1705,C0VGO-ABCE-NOPF-ALLNOTRD,195681
1818,C1ZED-ACE-NOPF-CENTNOTRD,195681
1058248,C1ZED-B-NOPF-CENTNOTRD,195681
74,CINT7-ACE-NOPF-ALLNOTRD,195681
48200,CINT7-B-NOPF-ALLNOTRD,195681
67,CINT7WU-ACE-NOPF-ALL,195681
47778,CINT7WU-B-NOPF-ALL,195681
829,CT0OR-ABCE-NOPF-ALLNOTRD,195681
3447,CTRUE-ACE-NOPF-ALLNOTRD,195681
13825,CTRUE-B-NOPF-ALLNOTRD,195681
279,CWUZED-ACE-NOPF-CENT,195681
821303,CWUZED-B-NOPF-CENT,195681
100,C0LSR-ABCE-NOPF-FASTNOTRD,195682
5005,CCUP6-ACE-NOPF-CENTNOTRD,195682
122399,CCUP6-B-NOPF-CENTNOTRD,195682
1649,CEMC7-B-NOPF-CENTNOTRD,195682
1864,CEMC7-B-NOPF-FASTNOTRD,195682
7977,CEMC7EG1-B-NOPF-CENTNOTRD,195682
8953,CEMC7EG1-B-NOPF-FASTNOTRD,195682
1680,CEMC7EG2-B-NOPF-CENTNOTRD,195682
1877,CEMC7EG2-B-NOPF-FASTNOTRD,195682
9589,CEMC7EJ1-B-NOPF-CENTNOTRD,195682
10719,CEMC7EJ1-B-NOPF-FASTNOTRD,195682
1131,CEMC7EJ2-B-NOPF-CENTNOTRD,195682
1589,CEMC7WU-B-NOPF-FAST,195682
7639,CEMC7WUEG1-B-NOPF-FAST,195682
1600,CEMC7WUEG2-B-NOPF-FAST,195682
9152,CEMC7WUEJ1-B-NOPF-FAST,195682
1083,CEMC7WUEJ2-B-NOPF-FAST,195682
8,CINT7-ACE-NOPF-ALLNOTRD,195682
6485,CINT7-B-NOPF-ALLNOTRD,195682
5,CINT7WU-ACE-NOPF-ALL,195682
5813,CINT7WU-B-NOPF-ALL,195682
4,CMLL7-ACE-NOPF-MUON,195682
21322,CMLL7-B-NOPF-MUON,195682
26,CMSH7-ACE-NOPF-MUON,195682
75911,CMSH7-B-NOPF-MUON,195682
5,CMSL7-ACE-NOPF-MUON,195682
4872,CMSL7-B-NOPF-ALLNOTRD,195682
69771,CMSL7-B-NOPF-MUON,195682
26,CMUL7-ACE-NOPF-MUON,195682
69398,CMUL7-B-NOPF-MUON,195682
364,CMUP3-B-NOPF-ALLNOTRD,195682
110,CMUP5-ACE-NOPF-ALLNOTRD,195682
2679,CMUP5-B-NOPF-ALLNOTRD,195682
13060,CPHI7-B-NOPF-CENTNOTRD,195682
15,CPHI7WU-ACE-NOPF-FAST,195682
72324,CPHI7WU-B-NOPF-FAST,195682
8632,CSHM7-B-NOPF-ALLNOTRD,195682
7367,CSHM7WU-B-NOPF-ALL,195682
1304,CTEST29-B-NOPF-ALLNOTRD,195682
2268,CTRUE-B-NOPF-ALLNOTRD,195682
100,C0LSR-ABCE-NOPF-TPC,195721
20,C0VGO-ABCE-NOPF-ALLNOTRD,195721
6,CINT7-ACE-NOPF-ALLNOTRD,195721
24317,CINT7-B-NOPF-ALLNOTRD,195721
4,CINT7WU-ACE-NOPF-ALL,195721
23494,CINT7WU-B-NOPF-ALL,195721
17163,CINT7WUHJT-B-NOPF-CENT,195721
21428,CINT7WUHJT-B-NOPF-FAST,195721
7,CINT7WUHQU-ACE-NOPF-CENT,195721
10,CINT7WUHQU-ACE-NOPF-FAST,195721
149757,CINT7WUHQU-B-NOPF-CENT,195721
188285,CINT7WUHQU-B-NOPF-FAST,195721
6,CINT7WUHSE-ACE-NOPF-CENT,195721
8,CINT7WUHSE-ACE-NOPF-FAST,195721
210168,CINT7WUHSE-B-NOPF-CENT,195721
264018,CINT7WUHSE-B-NOPF-FAST,195721
22,CT0OR-ABCE-NOPF-ALLNOTRD,195721
79,CTRUE-ACE-NOPF-ALLNOTRD,195721
2101,CTRUE-B-NOPF-ALLNOTRD,195721
100,C0LSR-ABCE-NOPF-TPC,195724
3212,C0VGO-ABCE-NOPF-ALLNOTRD,195724
15819,CEMC7-B-NOPF-CENTNOTRD,195724
52251,CEMC7EG1-B-NOPF-CENTNOTRD,195724
3,CEMC7EG2-ACE-NOPF-CENTNOTRD,195724
15995,CEMC7EG2-B-NOPF-CENTNOTRD,195724
61430,CEMC7EJ1-B-NOPF-CENTNOTRD,195724
10275,CEMC7EJ2-B-NOPF-CENTNOTRD,195724
