counts,trigger,run
1933,C0DMC-B-SPD1-CALOFAST,260649
5571,C0EMC-B-SPD1-CALOFAST,260649
1035848,C0TVX-B-NOPF-CALOFAST,260649
18949,C0TVX-B-NOPF-MUFAST,260649
6442,CDMC7-B-NOPF-CALOFAST,260649
40284,CDMC7DG1-B-NOPF-CALOFAST,260649
516863,CDMC7DG2-B-NOPF-CALOFAST,260649
18289,CEMC7-B-NOPF-CALOFAST,260649
391342,CEMC7EG1-B-NOPF-CALOFAST,260649
1448899,CEMC7EG2-B-NOPF-CALOFAST,260649
307709,CEMC8EG1-B-NOPF-CALOFAST,260649
3260,CINT7-A-NOPF-CALOFAST,260649
2240670,CINT7-B-NOPF-CALOFAST,260649
41102,CINT7-B-NOPF-MUFAST,260649
6245,CINT7-C-NOPF-CALOFAST,260649
107,CINT7-E-NOPF-CALOFAST,260649
53199,CMLL7-B-NOPF-MUFAST,260649
552796,CMSH7-B-NOPF-MUFAST,260649
1072,CMSL7-A-NOPF-MUFAST,260649
453195,CMSL7-B-NOPF-MUFAST,260649
206,CMSL7-C-NOPF-MUFAST,260649
511,CMSL8-B-NOPF-MUFAST,260649
408642,CMUL7-B-NOPF-MUFAST,260649
152152,CPHI7-B-NOPF-CALOFAST,260649
11944,CPHI7PHH-B-NOPF-CALOFAST,260649
78487,CPHI7PHL-B-NOPF-CALOFAST,260649
45690,CPHI7PHM-B-NOPF-CALOFAST,260649
1970,C0DMC-B-SPD1-CALOFAST,260650
5363,C0EMC-B-SPD1-CALOFAST,260650
975043,C0TVX-B-NOPF-CALOFAST,260650
18639,C0TVX-B-NOPF-MUFAST,260650
6333,CDMC7-B-NOPF-CALOFAST,260650
37252,CDMC7DG1-B-NOPF-CALOFAST,260650
478905,CDMC7DG2-B-NOPF-CALOFAST,260650
17545,CEMC7-B-NOPF-CALOFAST,260650
367537,CEMC7EG1-B-NOPF-CALOFAST,260650
1363478,CEMC7EG2-B-NOPF-CALOFAST,260650
289309,CEMC8EG1-B-NOPF-CALOFAST,260650
2881,CINT7-A-NOPF-CALOFAST,260650
2108233,CINT7-B-NOPF-CALOFAST,260650
40213,CINT7-B-NOPF-MUFAST,260650
5675,CINT7-C-NOPF-CALOFAST,260650
99,CINT7-E-NOPF-CALOFAST,260650
52315,CMLL7-B-NOPF-MUFAST,260650
539821,CMSH7-B-NOPF-MUFAST,260650
1009,CMSL7-A-NOPF-MUFAST,260650
443025,CMSL7-B-NOPF-MUFAST,260650
184,CMSL7-C-NOPF-MUFAST,260650
486,CMSL8-B-NOPF-MUFAST,260650
398782,CMUL7-B-NOPF-MUFAST,260650
2132,C0DMC-B-SPD1-CALOFAST,260655
5734,C0EMC-B-SPD1-CALOFAST,260655
1068377,C0TVX-B-NOPF-CALOFAST,260655
17054,C0TVX-B-NOPF-MUFAST,260655
6675,CDMC7-B-NOPF-CALOFAST,260655
40428,CDMC7DG1-B-NOPF-CALOFAST,260655
522838,CDMC7DG2-B-NOPF-CALOFAST,260655
18478,CEMC7-B-NOPF-CALOFAST,260655
388112,CEMC7EG1-B-NOPF-CALOFAST,260655
1464725,CEMC7EG2-B-NOPF-CALOFAST,260655
306275,CEMC8EG1-B-NOPF-CALOFAST,260655
3056,CINT7-A-NOPF-CALOFAST,260655
2308442,CINT7-B-NOPF-CALOFAST,260655
36797,CINT7-B-NOPF-MUFAST,260655
5935,CINT7-C-NOPF-CALOFAST,260655
124,CINT7-E-NOPF-CALOFAST,260655
48017,CMLL7-B-NOPF-MUFAST,260655
496468,CMSH7-B-NOPF-MUFAST,260655
898,CMSL7-A-NOPF-MUFAST,260655
408152,CMSL7-B-NOPF-MUFAST,260655
152,CMSL7-C-NOPF-MUFAST,260655
424,CMSL8-B-NOPF-MUFAST,260655
367799,CMUL7-B-NOPF-MUFAST,260655
156890,CPHI7-B-NOPF-CALOFAST,260655
12384,CPHI7PHH-B-NOPF-CALOFAST,260655
80592,CPHI7PHL-B-NOPF-CALOFAST,260655
46779,CPHI7PHM-B-NOPF-CALOFAST,260655
2595,C0DMC-B-SPD1-CALOFAST,260657
6968,C0EMC-B-SPD1-CALOFAST,260657
1294544,C0TVX-B-NOPF-CALOFAST,260657
25248,C0TVX-B-NOPF-MUFAST,260657
8102,CDMC7-B-NOPF-CALOFAST,260657
49057,CDMC7DG1-B-NOPF-CALOFAST,260657
632518,CDMC7DG2-B-NOPF-CALOFAST,260657
22610,CEMC7-B-NOPF-CALOFAST,260657
464346,CEMC7EG1-B-NOPF-CALOFAST,260657
1756565,CEMC7EG2-B-NOPF-CALOFAST,260657
365854,CEMC8EG1-B-NOPF-CALOFAST,260657
3505,CINT7-A-NOPF-CALOFAST,260657
2788410,CINT7-B-NOPF-CALOFAST,260657
54228,CINT7-B-NOPF-MUFAST,260657
6546,CINT7-C-NOPF-CALOFAST,260657
119,CINT7-E-NOPF-CALOFAST,260657
70860,CMLL7-B-NOPF-MUFAST,260657
729367,CMSH7-B-NOPF-MUFAST,260657
1215,CMSL7-A-NOPF-MUFAST,260657
599955,CMSL7-B-NOPF-MUFAST,260657
257,CMSL7-C-NOPF-MUFAST,260657
625,CMSL8-B-NOPF-MUFAST,260657
539213,CMUL7-B-NOPF-MUFAST,260657
188861,CPHI7-B-NOPF-CALOFAST,260657
14745,CPHI7PHH-B-NOPF-CALOFAST,260657
97559,CPHI7PHL-B-NOPF-CALOFAST,260657
56381,CPHI7PHM-B-NOPF-CALOFAST,260657
18,C0DMC-B-SPD1-CALOFAST,260667
32,C0EMC-B-SPD1-CALOFAST,260667
7031,C0TVX-B-NOPF-CALOFAST,260667
4549,C0TVX-B-NOPF-MUFAST,260667
50,CDMC7-B-NOPF-CALOFAST,260667
277,CDMC7DG1-B-NOPF-CALOFAST,260667
3385,CDMC7DG2-B-NOPF-CALOFAST,260667
122,CEMC7-B-NOPF-CALOFAST,260667
2456,CEMC7EG1-B-NOPF-CALOFAST,260667
9476,CEMC7EG2-B-NOPF-CALOFAST,260667
1915,CEMC8EG1-B-NOPF-CALOFAST,260667
41,CINT7-A-NOPF-CALOFAST,260667
15527,CINT7-B-NOPF-CALOFAST,260667
9942,CINT7-B-NOPF-MUFAST,260667
65,CINT7-C-NOPF-CALOFAST,260667
1,CINT7-E-NOPF-CALOFAST,260667
13002,CMLL7-B-NOPF-MUFAST,260667
134896,CMSH7-B-NOPF-MUFAST,260667
364,CMSL7-A-NOPF-MUFAST,260667
108929,CMSL7-B-NOPF-MUFAST,260667
41,CMSL7-C-NOPF-MUFAST,260667
112,CMSL8-B-NOPF-MUFAST,260667
98777,CMUL7-B-NOPF-MUFAST,260667
1012,CPHI7-B-NOPF-CALOFAST,260667
102,CPHI7PHH-B-NOPF-CALOFAST,260667
511,CPHI7PHL-B-NOPF-CALOFAST,260667
330,CPHI7PHM-B-NOPF-CALOFAST,260667
1748,C0DMC-B-SPD1-CALOFAST,260671
4942,C0EMC-B-SPD1-CALOFAST,260671
904131,C0TVX-B-NOPF-CALOFAST,260671
14566,C0TVX-B-NOPF-MUFAST,260671
5615,CDMC7-B-NOPF-CALOFAST,260671
32807,CDMC7DG1-B-NOPF-CALOFAST,260671
430872,CDMC7DG2-B-NOPF-CALOFAST,260671
16031,CEMC7-B-NOPF-CALOFAST,260671
329384,CEMC7EG1-B-NOPF-CALOFAST,260671
1245470,CEMC7EG2-B-NOPF-CALOFAST,260671
258344,CEMC8EG1-B-NOPF-CALOFAST,260671
3523,CINT7-A-NOPF-CALOFAST,260671
1975743,CINT7-B-NOPF-CALOFAST,260671
31707,CINT7-B-NOPF-MUFAST,260671
7108,CINT7-C-NOPF-CALOFAST,260671
119,CINT7-E-NOPF-CALOFAST,260671
41355,CMLL7-B-NOPF-MUFAST,260671
431436,CMSH7-B-NOPF-MUFAST,260671
1079,CMSL7-A-NOPF-MUFAST,260671
349942,CMSL7-B-NOPF-MUFAST,260671
179,CMSL7-C-NOPF-MUFAST,260671
369,CMSL8-B-NOPF-MUFAST,260671
316820,CMUL7-B-NOPF-MUFAST,260671
132551,CPHI7-B-NOPF-CALOFAST,260671
10418,CPHI7PHH-B-NOPF-CALOFAST,260671
68728,CPHI7PHL-B-NOPF-CALOFAST,260671
39948,CPHI7PHM-B-NOPF-CALOFAST,260671
693,C0DMC-B-SPD1-CALOFAST,260672
1884,C0EMC-B-SPD1-CALOFAST,260672
347551,C0TVX-B-NOPF-CALOFAST,260672
6545,C0TVX-B-NOPF-MUFAST,260672
2183,CDMC7-B-NOPF-CALOFAST,260672
13588,CDMC7DG1-B-NOPF-CALOFAST,260672
171958,CDMC7DG2-B-NOPF-CALOFAST,260672
6030,CEMC7-B-NOPF-CALOFAST,260672
126360,CEMC7EG1-B-NOPF-CALOFAST,260672
476945,CEMC7EG2-B-NOPF-CALOFAST,260672
99334,CEMC8EG1-B-NOPF-CALOFAST,260672
1346,CINT7-A-NOPF-CALOFAST,260672
758451,CINT7-B-NOPF-CALOFAST,260672
14364,CINT7-B-NOPF-MUFAST,260672
2551,CINT7-C-NOPF-CALOFAST,260672
38,CINT7-E-NOPF-CALOFAST,260672
19104,CMLL7-B-NOPF-MUFAST,260672
200485,CMSH7-B-NOPF-MUFAST,260672
531,CMSL7-A-NOPF-MUFAST,260672
162446,CMSL7-B-NOPF-MUFAST,260672
98,CMSL7-C-NOPF-MUFAST,260672
162,CMSL8-B-NOPF-MUFAST,260672
147831,CMUL7-B-NOPF-MUFAST,260672
50991,CPHI7-B-NOPF-CALOFAST,260672
4076,CPHI7PHH-B-NOPF-CALOFAST,260672
26577,CPHI7PHL-B-NOPF-CALOFAST,260672
15397,CPHI7PHM-B-NOPF-CALOFAST,260672
2116,C0DMC-B-SPD1-CALOFAST,260689
5925,C0EMC-B-SPD1-CALOFAST,260689
1229959,C0TVX-B-NOPF-CALOFAST,260689
16524,C0TVX-B-NOPF-MUFAST,260689
7660,CDMC7-B-NOPF-CALOFAST,260689
47717,CDMC7DG1-B-NOPF-CALOFAST,260689
611263,CDMC7DG2-B-NOPF-CALOFAST,260689
21639,CEMC7-B-NOPF-CALOFAST,260689
448893,CEMC7EG1-B-NOPF-CALOFAST,260689
1698178,CEMC7EG2-B-NOPF-CALOFAST,260689
